% Model:              C1Eq.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 10 2021, 09:42
% Dimension:          2
% Nodes:              1001
% Expressions:        8
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u4, Gradient of u4, x component, Gradient of u4, y component, Dependent variable u6, Gradient of u6, x component, Gradient of u6, y component
% Length unit:        m
% x                       y                        u2 (m/s)                 v2 (m/s)                 u4 (1)                   u4x (1/m)                u4y (1/m)                u6 (1)                   u6x (1/m)                u6y (1/m)
0                         -0.5                     -6.876281542782707E-15   1.1736226321688203E-18   0.4194262554277126       0.007753890845983255     0.004207650795400543     0.42313885846560406      0.012017339999017966     0.00424653817503318
0                         -0.499                   0.058447537093063454     -1.829891491859472E-7    0.41943059135661126      0.00774039373864809      0.004468498207417876     0.4231434615332893       0.011872931209062495     0.004935428230267198
0                         -0.498                   0.11186306092712857      -4.400292244690789E-7    0.41943518907784516      0.007705384561615842     0.004725271118933904     0.42314866465926104      0.011618307495608682     0.005446635565092132
0                         -0.497                   0.1602465715022073       -7.711202258494308E-7    0.4194400385525666       0.007657328699815897     0.004972005182973017     0.42315431949120785      0.011380046550634905     0.005850828791535365
0                         -0.496                   0.20359806881830375      -1.1762621533270582E-6   0.41944512974192855      0.007598885443243205     0.005208700399603165     0.42316034960848625      0.01116701614113936      0.006203822471101662
0                         -0.495                   0.2419175528754089       -1.6554550069018918E-6   0.4194504526070833       0.007532885053125528     0.005435356768736233     0.4231667182879091       0.010950672273066012     0.006529196954509526
0                         -0.494                   0.2752050236735247       -2.20869878657394E-6     0.4194559971091834       0.007462342723531076     0.005651974290437137     0.4231733962695337       0.010734143931754573     0.006818298379799428
0                         -0.493                   0.30399209719857523      -1.9935008378953685E-6   0.41946175394816976      0.0073879697467457385    0.005861203178200943     0.4231803423662074       0.010553317599681004     0.007084293627944006
0                         -0.492                   0.33124798912018383      -4.5019378101550905E-7   0.41946771646909475      0.007310480848952353     0.0060628478167707965    0.4231875546677343       0.0103663456763284       0.007338547913063922
0                         -0.491                   0.3571282673083266       5.948244378021401E-7     0.4194738776620936       0.007229436045277728     0.006258547326165716     0.4231950156661897       0.01018362459052756      0.007581445267568841
0                         -0.49                    0.3816329317630071       1.1415538185577642E-6    0.4194802315820374       0.007145374541265667     0.006448301706497138     0.4232027134309963       0.010002484410977935     0.007811991403011093
0                         -0.489                   0.40476198248422457      1.189994361251311E-6     0.4194867722837969       0.007058850063052969     0.006632110957689911     0.4232106354963015       0.009823274281358343     0.008030110056531174
0                         -0.488                   0.42651541947197835      7.401460658827813E-7     0.4194934938222431       0.006970431349057533     0.006809975079845878     0.4232187697790027       0.009647443975727723     0.008236642990942827
0                         -0.487                   0.4468932427262686       -2.0799106754780615E-7   0.4195003902522469       0.006880702662813191     0.006981894072837279     0.4232271054967724       0.009475546890769161     0.008433349993849608
0                         -0.486                   0.46574896400058197      -2.700401389329954E-7    0.419507456609048        0.006788947031607518     0.007149735733967911     0.4232356337515512       0.009307060270031394     0.008621804423187775
0                         -0.485                   0.48364032218694053      1.8055468524948817E-7    0.4195146879420479       0.00669640522899215      0.007312234373989191     0.4232443468985198       0.009141566025110525     0.008803406323417499
0                         -0.484                   0.5007374603623551       5.15353811640526E-7      0.4195220796860126       0.006602652662135832     0.007470557663628773     0.42325323837896617      0.008978194706424547     0.008978457531666074
0                         -0.483                   0.5170403785268295       7.343572402402008E-7     0.4195296276655917       0.006507887761237821     0.007624705602996895     0.4232623016256773       0.00881665583827289      0.009146950026435034
0                         -0.482                   0.5325490766803627       8.375649710484861E-7     0.41953732770543506      0.006412314595132881     0.007774678192001296     0.4232715301384797       0.008656971839804345     0.00930902590680158
0                         -0.481                   0.5472635548229549       8.249770040653737E-7     0.41954517563019217      0.006316143073415213     0.00792047543058289      0.4232809176343584       0.008499533507147944     0.009464977393136363
0                         -0.48                    0.561183812954605        6.965933392908638E-7     0.41955316726451275      0.006219589157393687     0.008062097318880258     0.42329045819758054      0.008345157910742454     0.009615246826270326
0                         -0.479                   0.5743514959866581       8.239022649027628E-7     0.41956129939960396      0.00612217814348111      0.008200946306816122     0.4233001471700363       0.00819230512363444      0.00976157904766743
0                         -0.478                   0.5870415688968358       9.203524800273745E-7     0.4195695681038882       0.006024595469555224     0.008335935642174875     0.423309979993657        0.008041522126688438     0.00990337491988307
0                         -0.477                   0.5992540316851387       9.859439846627947E-7     0.41957797021765014      0.005926611905447855     0.008467765262635743     0.42331995251792176      0.007892241458828993     0.010040967971881734
0                         -0.476                   0.6109888843515646       1.0206767788090144E-6    0.41958650258117497      0.0058283251825010365    0.00859643516811502      0.42333006051812994      0.007744337286651476     0.010174329653369904
0                         -0.475                   0.6222461268961159       1.0245508624660434E-6    0.41959516203474795      0.005729831897666892     0.008721945358670375     0.42334029978666016      0.007597898936675376     0.010303522672120593
0                         -0.474                   0.6330257593187917       9.975662356338786E-7     0.41960394541865415      0.0056312275316294435    0.00884429583429207      0.42335066622422735      0.007453217168892286     0.010428700993222842
0                         -0.473                   0.6433034282232569       9.329294418744827E-7     0.41961284973410307      0.005532417504153106     0.008964009793885895     0.4233611560286888       0.007310397160759259     0.010550441646687059
0                         -0.472                   0.6531597172114124       8.498923090915507E-7     0.41962187228880643      0.0054336442825370455    0.00908068159643832      0.42337176595335296      0.007169043559617594     0.010668918982810872
0                         -0.471                   0.662695801575052        7.750643923326789E-7     0.4196310102612627       0.005334784122401327     0.009194845299625153     0.4233824928714614       0.007029052040873718     0.010784412665085607
