% Model:              C1fullScale.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 09:50
% Dimension:          2
% Nodes:              1001
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u2, Gradient of u2, x component, Gradient of u2, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)                -u*u2+u2x
0                         -0.5                     2.549078049582181E-15    3.755528403961717E-20    0.4251214480405142       -0.3150309731305926      0.004253773211167724     -0.3150309731305937
0                         -0.499                   0.07078735316862603      3.7466293263385756E-7    0.42512173028490574      -0.31509508102764594     -0.0036806002760755158   -0.34518832308898095
0                         -0.498                   0.1369610084733792       1.417808644556036E-6     0.4251140542411912       -0.315284822582584       -0.011671487152853747    -0.3735088721676644
0                         -0.497                   0.1986513010416837       -1.8220897122088782E-6   0.425098364660237        -0.315587578441886       -0.01972133095006459     -0.4000339216523342
0                         -0.496                   0.2559354507395734       -9.37087322761901E-7     0.42507462006381674      -0.3159995114807565      -0.027756724465908263    -0.42479117596474236
0                         -0.495                   0.3089144128014996       3.8580755324646245E-7    0.42504273428895273      -0.3165529206125399      -0.03601482526209778     -0.4478547472909556
0                         -0.494                   0.3576816593355064       1.67215337331807E-6      0.4250025914957372       -0.3173071486572413      -0.04438009305449167     -0.46932278080532697
0                         -0.493                   0.40230034030185896      3.5352103477473535E-7    0.42495409006137685      -0.3180179278982968      -0.05271959969931319     -0.4889771029426555
0                         -0.492                   0.44283570945401657      3.597971107943064E-7     0.42489714965355824      -0.3189152610936704      -0.06116121593792464     -0.5070748918054933
0                         -0.491                   0.47930956854697016      1.069166083355163E-6     0.42483171130760217      -0.31995615751988143     -0.06987322056523451     -0.5235820617717992
0                         -0.49                    0.5118170405536536       2.0851243574139762E-6    0.4247573447089411       -0.3210598143400877      -0.07885997675674868     -0.538457861462446
0                         -0.489                   0.5403671137307064       2.8078975222436037E-6    0.424674017359854        -0.3225506214486085      -0.08764365026290297     -0.5520304944857768
0                         -0.488                   0.5649354303965042       -2.128322065229513E-6    0.4245815544120366       -0.32390863977684176     -0.09716042207194012     -0.5637698029570224
0                         -0.487                   0.5855827445077103       -1.3922558265353412E-6   0.42447968111650397      -0.32551588357973404     -0.10658616899333986     -0.5740838602356941
0                         -0.486                   0.6023200901176555       -2.498663746869419E-6    0.42436837381287174      -0.32714212713638574     -0.11613833723584653     -0.5827477242944376
0                         -0.485                   0.6150808297557978       -7.107963812985103E-6    0.4242470625382925       -0.328932706487046       -0.12648421192275025     -0.5898789417345587
0                         -0.484                   0.6238514373004166       -6.279522276804535E-6    0.4241155202060536       -0.33108217098695447     -0.13659846566451422     -0.5956672478489149
0                         -0.483                   0.6286268614546364       -6.899825252020669E-7    0.4239734871797703       -0.3333936854607598      -0.14746758690249434     -0.5999148080465564
0                         -0.482                   0.6293604077263901       -1.224943027507373E-6    0.4238205937457762       -0.33556104685295896     -0.15834316556990566     -0.6022969485356414
0                         -0.481                   0.6259767649038626       1.7003622942873627E-7    0.42365640858105513      -0.33795489136422235     -0.16995163690330434     -0.6031539594385802
0                         -0.48                    0.6184724126270628       7.042164789643888E-7     0.4234806987239337       -0.34066475103871674     -0.18167749919503026     -0.6025758804795023
0                         -0.479                   0.6067374722874409       6.368226654456178E-6     0.42329280075877324      -0.3435295620677153      -0.1941455911448554      -0.6003571660375647
0                         -0.478                   0.5907602031927074       -3.437442036082646E-6    0.42309242011480075      -0.34614471722437246     -0.20683306229712517     -0.5960908813006864
0                         -0.477                   0.5704555101572439       -4.378652207529306E-6    0.4228789466781923       -0.3491232084382029      -0.22004448505462712     -0.590356833700269
0                         -0.476                   0.5458023441848705       4.46249656242194E-6      0.4226519468574865       -0.35207988386577455     -0.2339805396299583      -0.58276430723489
0                         -0.475                   0.5167701254087669       4.2936129226473824E-7    0.4224108889320441       -0.3551265954471262      -0.24833599013255578     -0.5734159234945673
0                         -0.474                   0.4833447765339616       -1.126626897228975E-6    0.42215512160080904      -0.3581037784472221      -0.2631762849364752      -0.5621502513600325
0                         -0.473                   0.445557082284108        1.4245115942915244E-6    0.42188415505049975      -0.36100454992800807     -0.2787072470113933      -0.548978023114205
0                         -0.472                   0.4034572741587972       3.7141959378453105E-7    0.4215973972180532       -0.36382569895317446     -0.2948157270015824      -0.5339222356272139
0                         -0.471                   0.357135401944873        -3.2161933748034145E-7   0.42129434443895364      -0.36641487336642126     -0.3114424730978667      -0.5168739984047287
0                         -0.47                    0.30672655993237075      -9.06916341328479E-7     0.4209744055172689       -0.36862807946655735     -0.328541352576431       -0.49775211069044406
0                         -0.469                   0.25239513645216616      6.962382353571168E-7     0.42063715706553734      -0.37067013665857046     -0.34607343050735967     -0.476836909312978
0                         -0.46799999999999997     0.1943481313232776       -8.500113787943936E-7    0.4202821364217324       -0.37222517786240367     -0.36398338571009364     -0.4539062257045222
0                         -0.46699999999999997     0.13278987358762703      8.007790776528972E-8     0.4199090548334889       -0.3732361669471525      -0.3822167537224513      -0.42899583725679147
0                         -0.46599999999999997     0.06794445896477534      2.7402985406955567E-7    0.4195176421977192       -0.3737390040397105      -0.4006189062198896      -0.4022429032650127
