% Model:              C1Eq.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 10 2021, 09:42
% Dimension:          2
% Nodes:              401
% Expressions:        8
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u3, Gradient of u3, x component, Dependent variable u5, Gradient of u5, x component, , 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u3 (1)                   u3x (1/m)                u5 (1)                   u5x (1/m)                -u*u3+u3x                -u*u5+u5x
-1.71                     0                        1.4995615648425489       9.872468058671928E-11    0.8568936628648584       -0.10425422053848879     0.85756383514213         -0.10354965361219241     -1.3892190225277794      -1.3895194201903025
-1.7                      0                        1.4995619117080048       -5.246599803954703E-10   0.8558467672672238       -0.10512640512555418     0.8565240208505535       -0.1044146753405752      -1.3885216195779082      -1.3888254734710581
-1.69                     0                        1.4995622846173817       -6.415899973430592E-11   0.8547911048769915       -0.10600755923538607     0.8554755120722431       -0.1052885660232264      -1.3878200613353435      -1.3881273793405038
-1.68                     0                        1.499562686026272        -4.2301562999550844E-10  0.8537265859647496       -0.10689773395739362     0.8544182196641673       -0.10617141651630514     -1.3871142663387326      -1.3874250969856894
-1.67                     0                        1.4995631186935305       -4.588586927988571E-10   0.8526531196576536       -0.10779705825804846     0.8533520535699437       -0.10706331863415193     -1.3864042295356476      -1.3867185854290254
-1.66                     0                        1.4995635843276243       3.303940079696857E-10    0.851570614154396        -0.10870556221948695     0.8522769228102458       -0.10796436515524752     -1.3856898446889294      -1.3860078023642977
-1.65                     0                        1.4995640839533892       -1.6660043292167373E-10  0.8504789769664822       -0.10962343864975764     0.8511927354730718       -0.10887464983768493     -1.3849711666661162      -1.3852927044751415
-1.6400000000000001       0                        1.4995646191213858       -9.286262326056723E-11   0.8493781141699348       -0.11055065906545657     0.8500993987039087       -0.10979426742787965     -1.3842480273307358      -1.3845732484606255
-1.63                     0                        1.4995651936075733       -3.468021035163698E-10   0.8482679317048705       -0.11148743755619459     0.8489968186957635       -0.11072331367677228     -1.3835205027943045      -1.3838493924764987
-1.62                     0                        1.4995658102984233       -3.4282267210511275E-11  0.8471483333653231       -0.11243388351454639     0.8478849006790647       -0.11166188535195629     -1.382788560480476       -1.383121093478556
-1.6099999999999999       0                        1.4995664710825816       -5.221586780694694E-10   0.8460192232074382       -0.11338987633178604     0.8467635489114334       -0.11261008024940189     -1.3820519373449909      -1.382388307131883
-1.6                      0                        1.4995671768218024       -5.024185349478849E-10   0.8448805032034508       -0.11435575564952931     0.8456326666673232       -0.1135679972086329      -1.3813108265901117      -1.381650987791243
-1.5899999999999999       0                        1.49956793161242         -2.6824727312761174E-10  0.8437320751652728       -0.11533150943661417     0.8444921562275295       -0.11453573612452293     -1.380565072227257       -1.3809090921015519
-1.58                     0                        1.4995687388587853       -1.3138780852330033E-10  0.8425738393379818       -0.11631730129885624     0.8433419188685402       -0.11551339796529325     -1.3798146909503184      -1.380162575669738
-1.57                     0                        1.4995695987634396       7.204821894452451E-10    0.8414056954002948       -0.11731318668026194     0.8421818548517523       -0.11650108478414146     -1.3790595877289549      -1.3794113909500332
-1.56                     0                        1.4995705178076502       -9.8251892030683E-10     0.8402275415553243       -0.1183192933655174      0.8410118634125429       -0.11749889973497041     -1.378299742931884       -1.378655495234894
-1.55                     0                        1.499571495978696        1.2811536973194104E-9    0.8390392751823575       -0.11933571403228622     0.8398318427491698       -0.11850694708904298     -1.3775350951023748      -1.3778948398909605
-1.54                     0                        1.4995725364936519       -5.946018248566885E-10   0.837840792524722        -0.12036254662072263     0.8386416900115319       -0.11952533225010162     -1.3767655890448713      -1.3771293785500174
-1.53                     0                        1.499573642407504        8.162184157239622E-10    0.8366319890870458       -0.1213999135529049      0.8374413012897627       -0.12055416177122966     -1.3759911927828012      -1.3763590642487988
-1.52                     0                        1.4995748179983903       -7.859569662134539E-11   0.8354127587749763       -0.12244792770511807     0.8362305716026426       -0.12159354337150373     -1.3752118633986363      -1.3755838505872262
-1.51                     0                        1.499576067965262        3.160983810653834E-10    0.8341829947353729       -0.1235066873173566      0.8350093948858537       -0.12264358595551551     -1.374427542526114       -1.3748036910524968
-1.5                      0                        1.499577390955275        1.4066060474688533E-9    0.832942588856506        -0.12457631458542587     0.8337776639800358       -0.12370439962937994     -1.3736381887983975      -1.3740185336173458
-1.49                     0                        1.4995787917971566       6.026791427712377E-11    0.831691431905187        -0.1256568995547055      0.8325352706186839       -0.12477609571914527     -1.372843732159133       -1.3732283309620301
-1.48                     0                        1.4995802751868756       1.5133529446719309E-10   0.8304294137597195       -0.1267485892457617      0.8312821054158338       -0.12585878679516896     -1.3720441580548375      -1.3724330351925704
-1.47                     0                        1.4995818439266895       -9.144204482279347E-10   0.8291564228807907       -0.12785146684295107     0.8300180578535452       -0.12695258668528983     -1.371239384370185       -1.3716325963737588
-1.46                     0                        1.499583498199436        -4.091057459915529E-10   0.8278723466504482       -0.1289656647658044      0.8287430162691907       -0.12805761050086883     -1.3704293744184597      -1.370826961946174
-1.45                     0                        1.4995852435605916       2.9958826264877565E-12   0.8265770713215258       -0.13009131641795435     0.8274568678425355       -0.12917397465780878     -1.369614095237245       -1.3700160833573416
-1.44                     0                        1.4995870782902763       3.7662861712128235E-10   0.825270482152182        -0.13122845571440253     0.826159498582575        -0.1303017968970731      -1.3687934068442007      -1.3691999055782764
-1.43                     0                        1.4995890097506825       1.2687538061183184E-10   0.8239524629059826       -0.13237735611369547     0.8248507933141745       -0.1314411963083374      -1.3679674140445137      -1.3683783806464054
-1.42                     0                        1.4995910398447716       -1.3156058144457737E-9   0.8226228961624255       -0.13353798308792567     0.8235306356644332       -0.13259229335845832     -1.3671359073442548      -1.3675514556385113
-1.4100000000000001       0                        1.499593166777593        -1.5316074599484113E-10  0.8212816633117924       -0.13471057238365922     0.8221989080488236       -0.1337552099110584      -1.366298942685759       -1.3667190741530728
-1.4                      0                        1.499595391058617        -3.609068630931382E-10   0.8199286447605079       -0.13589515753509318     0.8208554916570658       -0.13493006925644183     -1.3654563742148889      -1.365881181270533
-1.3900000000000001       0                        1.499597717624515        6.245007935890837E-10    0.8185637194890357       -0.13709192131880157     0.8195002664387414       -0.13611699613766642     -1.3646082067947933      -1.365037725281885
-1.38                     0                        1.499600145315026        7.184491571525127E-11    0.8171867648018254       -0.13830104470333168     0.8181331110886133       -0.13731611677988764     -1.3637544359496652      -1.3641886490554067
-1.37                     0                        1.4996026721397706       -1.4349717332564102E-9   0.8157976572633066       -0.13952255343952052     0.8167539030316538       -0.13852755892110427     -1.36289490019694        -1.3633338943879596
-1.3599999999999999       0                        1.499605295430916        -1.395445366729491E-9    0.8143962722241366       -0.14075655978798998     0.8153625184077794       -0.1397514518388237      -1.3620295221945031      -1.3624734021390175
-1.35                     0                        1.4996080189404533       5.229574630584435E-10    0.812982483475895        -0.14200330150769538     0.8139588320562807       -0.1409879263887798      -1.361158352986272       -1.3616071180277842
-1.3399999999999999       0                        1.4996108357197853       1.3583589939148993E-9    0.8115561633205582       -0.14326289231911774     0.8125427174998584       -0.14223711503588143     -1.3602813086298027      -1.3607349786838694
-1.33                     0                        1.4996137404980179       -7.770663447793849E-10   0.8101171826814778       -0.14453539916484648     0.8111140469284015       -0.1434991518867093      -1.3593982577275336      -1.3598569217714942
-1.3199999999999998       0                        1.4996167297415284       -1.9816183911125684E-9   0.8086654115855818       -0.14582101248996365     0.80967269118234         -0.144774172730316       -1.358509192467021       -1.358972886042199
-1.31                     0                        1.4996197966302633       1.1824063829062257E-9    0.8072007183550298       -0.147119852890222       0.8082185197356336       -0.14606231507934447     -1.3576140299895942      -1.358082807278108
-1.2999999999999998       0                        1.4996229298574224       -1.2845825899541102E-9   0.805722970080654        -0.14843204248291175     0.8067514006783709       -0.14736371820276217     -1.3567126835286862      -1.3571866173546403
-1.29                     0                        1.499626121571456        1.5587673203855475E-9    0.8042320323511636       -0.14975777789611952     0.805271200698958        -0.14867852317410915     -1.3558051414144245      -1.356284250691477
-1.28                     0                        1.4996293597293333       -2.1686765504912267E-9   0.8027277691427537       -0.151097172283697       0.803777785065862        -0.15000687291653986     -1.3548913027602008      -1.35537563809952
-1.27                     0                        1.499632626062291        -4.919854244147961E-10   0.8012100432458991       -0.15245030626036238     0.8022710176088911       -0.15134891224546437     -1.3539710274406918      -1.354460705195952
-1.26                     0                        1.4996358997720038       1.0173241851610844E-9    0.7996787160745172       -0.15381747571129858     0.8007507607000277       -0.15270478791770328     -1.3530443866202282      -1.353539375433206
-1.25                     0                        1.4996391755273244       1.1142847532338468E-9    0.7981336469654079       -0.15519868926044697     0.7992168752337796       -0.15407464868547557     -1.3521111735562679      -1.3526115845285853
-1.24                     0                        1.4996424124529157       -6.772173362434837E-10   0.7965746942622667       -0.15659423698966649     0.7976692206068824       -0.15545864535262466     -1.3511714331920759      -1.3516772396829668
-1.23                     0                        1.499645590171756        -1.4124906792650274E-9   0.7950017147109827       -0.15800405213658417     0.7961076546976373       -0.15685693081859778     -1.3502248677818938      -1.3507362644878889
-1.22                     0                        1.4996486717665052       2.881220783072727E-9     0.7934145639753565       -0.15942855242283527     0.7945320338445436       -0.15826966014808053     -1.3492716494486796      -1.3497885693789904
-1.21                     0                        1.4996516362250174       -1.527069577631956E-9    0.7918130950013539       -0.16086775183250504     0.7929422128244208       -0.15969699063086812     -1.3483115553356806      -1.3488340775248966
-1.2                      0                        1.4996544209082585       -2.4100404754783894E-9   0.790197159505715        -0.16232179887640666     0.7913380448297357       -0.16113908184811235     -1.3473444625183006      -1.3478726792099232
-1.19                     0                        1.4996570002098941       -5.081373990076256E-9    0.7885666082679489       -0.16379092415735436     0.7897193814455146       -0.16259609573043066     -1.3463703583781572      -1.346904294316624
-1.18                     0                        1.4996593046457734       8.238724828447809E-10    0.7869212898937065       -0.16527528787576948     0.7880860726253137       -0.1640681966413675      -1.3453891222887204      -1.345928808315664
-1.17                     0                        1.4996612882887572       -5.303311856325467E-9    0.7852610515735348       -0.16677497068524563     0.7864379666666601       -0.16555555144677203     -1.3444005709309972      -1.344946125697286
-1.1600000000000001       0                        1.499662863834473        8.354916419491043E-9     0.7835857383616611       -0.16829033514223038     0.7847749101855844       -0.16705832958346004     -1.3434047675935292      -1.3439561188578149
-1.15                     0                        1.4996639782159173       -1.1597695696680552E-8   0.781895194048118        -0.1698212680461105      0.7830967480904948       -0.16857670316009718     -1.3424013253002178      -1.3429586877294366
-1.1400000000000001       0                        1.4996645504719683       1.672264428801923E-8     0.7801892602836711       -0.1713681351913989      0.7814033235550653       -0.17011084702902007     -1.341390311497768       -1.341953710985529
-1.13                     0                        1.4996644789436575       -1.9124058704005834E-8   0.7784677774989214       -0.17293112806293595     0.7796944779902872       -0.17166093888594658     -1.340371601980283       -1.3409410519564977
-1.12                     0                        1.4996636559861216       3.2547953836623737E-9    0.7767305837291603       -0.1745103844805222      0.7779700510156566       -0.17322715935077948     -1.339345011392029       -1.3399205703046286
-1.1099999999999999       0                        1.4996619859384015       2.770530255986489E-9     0.7749775153570204       -0.17610606884880012     0.7762298804294036       -0.17480969208027738     -1.3383103885867174      -1.3388921361097645
-1.1                      0                        1.4996593022723739       -1.916065496408939E-8    0.7732084072197871       -0.17771837064250237     0.7744738021774836       -0.1764087238781372      -1.3372675511248617      -1.3378555656798548
-1.0899999999999999       0                        1.4996554584925594       5.579862372895188E-9     0.7714230917564673       -0.17934752886832875     0.7727016503220654       -0.1780244447252661      -1.3362163792281214      -1.3368106924169605
-1.08                     0                        1.4996503906568788       8.579217018757657E-9     0.7696213995588139       -0.18099372842637834     0.7709132570084528       -0.1796570480464936      -1.3351567609326473      -1.3357574150817866
-1.0699999999999998       0                        1.4996438144757467       -4.658344478243233E-8    0.7678031595919851       -0.18265716837017723     0.7691084524302644       -0.18130673073109227     -1.3340884273872322      -1.3346954640791524
-1.06                     0                        1.4996355540207364       4.8821006622971045E-9    0.7659681982724269       -0.18433796159190555     0.7672870647952461       -0.18297369312670037     -1.3330111049704418      -1.333624655633864
-1.0499999999999998       0                        1.4996254673181741       1.2118685906173035E-8    0.7641163408679154       -0.18603645841983824     0.7654489202881769       -0.18465813950371132     -1.331924783179339       -1.3325448342990605
-1.04                     0                        1.4996132573411796       -2.2840316996416703E-8   0.7622474095691911       -0.18775277564996798     0.7635938430323871       -0.18636027786055542     -1.330829096413899       -1.3314557280960226
-1.03                     0                        1.4995987372263788       1.0835422947132516E-8    0.760361225113363        -0.18948711713869287     0.7617216550512435       -0.1880803202618616      -1.3297238501545945      -1.3303571522946935
-1.02                     0                        1.4995815378609492       5.217414032748742E-8     0.7584576055827985       -0.1912398019603533      0.7598321762269344       -0.1898184828645088      -1.3286088245425396      -1.329248786207127
-1.01                     0                        1.499561484666662        -1.0283135016285923E-7   0.7565363675733743       -0.19301090972253337     0.7579252242587585       -0.19157498617481386     -1.327483708285186       -1.3281304607305906
-1                        0                        1.4995380869952997       1.024746448699688E-7     0.7545973247741882       -0.19480081661273713     0.7560006146184978       -0.1933500551340241      -1.326348245456394       -1.327001770546317
-0.99                     0                        1.4995109995494884       -1.1499190495420011E-7   0.7526402884851054       -0.19660964902670625     0.7540581605062187       -0.19514391922750882     -1.325202040314222       -1.3258624252066373
-0.98                     0                        1.4994800052985064       1.674908113339388E-8     0.7506650680318094       -0.19843762550058205     0.7520976728027221       -0.19695681286376723     -1.3240448856903233      -1.3247122352629874
-0.97                     0                        1.49944439381951         4.3470095426398515E-8    0.7486714709051708       -0.20028508172398207     0.7501189600196575       -0.1987889754138719      -1.3228763215853467      -1.3235506447130683
-0.96                     0                        1.4994037501333035       4.262233681880286E-9     0.7466593010028293       -0.20215216548191406     0.7481218282513946       -0.20064065108947346     -1.3216959214774673      -1.3223773259261977
-0.95                     0                        1.4993576357531946       -2.9126171194351998E-8   0.7446283599378722       -0.20403928164915006     0.7461060811211925       -0.20251208989554798     -1.320503498920377       -1.3211919397065002
-0.94                     0                        1.4993055296760736       -1.6434454224608934E-8   0.7425784475602875       -0.20594655019708064     0.7440715197267705       -0.20440354695398794     -1.319298522842494       -1.3199940909548147
-0.9299999999999999       0                        1.4992467622049375       -1.244274241001004E-7    0.7405093604538756       -0.207874308000326       0.7420179425840673       -0.20631528354854473     -1.318080569043248       -1.3187832814656768
-0.9199999999999999       0                        1.4991805219982055       2.2039120189514753E-8    0.7384208927729193       -0.2098227732494101      0.7399451455692485       -0.20824756637094494     -1.3168489927310962      -1.317558915955489
-0.9099999999999999       0                        1.4991061059287032       6.732916228428308E-8     0.736312835695863        -0.21179219587964374     0.7378529218590069       -0.21020066865365702     -1.3156032637449901      -1.3163204890898286
-0.8999999999999999       0                        1.4990229970467823       -1.8478361059793532E-8   0.7341849780757045       -0.21378289326361014     0.7357410618673389       -0.21217486982110523     -1.3143430594853789      -1.3150676414318656
-0.8899999999999999       0                        1.4989300085897572       1.562801715975783E-8     0.7320371056788545       -0.21579520211690634     0.7336093531804523       -0.21417045588191325     -1.3130675872201327      -1.3137995299462149
-0.8799999999999999       0                        1.4988264542627412       -1.1535883206476215E-7   0.7298690011227813       -0.21782937519891465     0.7314575804911454       -0.21618771972547682     -1.3117763422280617      -1.312515691536624
-0.8699999999999999       0                        1.498711166639241        7.270243059333856E-8     0.7276804440428084       -0.2198857538931062      0.7292855255286995       -0.21822696104750045     -1.3104685611250646      -1.3112153218257296
-0.8599999999999999       0                        1.4985829386119665       1.1075130116730466E-8    0.7254712113211688       -0.22196454249709097     0.7270929669884623       -0.2202884870849489      -1.309143322237151       -1.3098976021986122
-0.8499999999999999       0                        1.4984405220909662       -6.715001509183979E-8    0.7232410765444225       -0.22406621944438362     0.7248796804584002       -0.22237261200878589     -1.3077999557792406      -1.308561698848004
-0.8400000000000001       0                        1.4982832124831822       1.5272225455381966E-7    0.7209898100397184       -0.22619097996089307     0.7226454383439056       -0.22447965843083473     -1.3064379087148417      -1.307207187279059
-0.8300000000000001       0                        1.4981089630188043       2.030626825459999E-7     0.7187171789073346       -0.2283391973701615      0.7203900097860031       -0.22660995625943012     -1.3050558449668288      -1.3058326867890455
-0.8200000000000001       0                        1.497916869250034        -4.5241469010815095E-7   0.7164229467405718       -0.2305112298631923      0.7181131605871296       -0.22876384383036236     -1.3036532473037137      -1.3044376611042823
-0.81                     0                        1.4977048774639194       8.375312691434283E-7     0.7141068737529785       -0.23270744920521344     0.7158146531230918       -0.23094166770989144     -1.3022287970555608      -1.3030207650524896
-0.8                      0                        1.4974718427650966       4.364804180391607E-7     0.7117687163892246       -0.2349281104136189      0.713494246262651        -0.2331437830463612      -1.3007817217675384      -1.3015813267995868
-0.79                     0                        1.497215734672511        -8.008941047370081E-7    0.7094082287906885       -0.2371736236073268      0.7111516952741828       -0.23537055482566285     -1.2993107860589024      -1.3001180627292
-0.78                     0                        1.4969332392077366       2.2613916567254503E-7    0.7070251591871751       -0.23944453521635126     0.7087867517413098       -0.23762235453675362     -1.2978139969597748      -1.2986288027284023
-0.77                     0                        1.4966236497465413       1.4537276489374936E-7    0.7046192531148542       -0.2417410174347276      0.7063991634840917       -0.2398995644720707      -1.2962908557131627      -1.2971132587035357
-0.76                     0                        1.4962836581128738       -2.9447654508659847E-7   0.7021902521833472       -0.2440635649699128      0.7039886744451356       -0.24220257651827265     -1.294739364198013       -1.295569325587073
-0.75                     0                        1.4959126545497647       1.8529730626277688E-7    0.6997378938888357       -0.24641255916360047     0.7015550246160924       -0.24453179043275222     -1.2931593294999102      -1.2939968296189366
-0.74                     0                        1.4955060787488372       -2.2200394064147086E-7   0.6972619118227263       -0.24878838178146925     0.6990979499233425       -0.24688761819681276     -1.2915478093923922      -1.2923928519480217
-0.73                     0                        1.4950621242694397       -2.3770432863083662E-7   0.6947620350732937       -0.2511915008976911      0.6966171821483117       -0.24927047774036024     -1.2899039049161285      -1.2907564418856063
-0.72                     0                        1.494577884340813        1.2211058855903623E-7    0.6922379888310676       -0.25362239146550974     0.6941124488224821       -0.25168080091080164     -1.288225980272986       -1.2890859161665278
-0.71                     0                        1.4940486933013386       -1.884090182607106E-7    0.6896894932062196       -0.25608142259030703     0.691583473129494        -0.2541190249338589      -1.286511108698722       -1.2873784092717808
-0.7                      0                        1.493472767306114        7.247475683595659E-7     0.6871162644074754       -0.2585691344614397      0.6890299738189671       -0.2565856002818029      -1.2847585633271112      -1.2856331020380751
-0.69                     0                        1.49284654851481         2.7931135339110064E-7    0.6845180134422395       -0.26108590207088594     0.6864516650964032       -0.2590809844879912      -1.2829662558343475      -1.2838479834494008
-0.6799999999999999       0                        1.4921660365059874       3.0277859915467093E-7    0.6818944480295444       -0.2636321707732028      0.683848256530348        -0.26160564807406383     -1.281131906604886       -1.282020790592483
-0.6699999999999999       0                        1.4914244375521721       -9.49900799495156E-7     0.6792452693155793       -0.2662085523525827      0.6812194529581125       -0.26416006546479753     -1.2792515461015443      -1.2801474049424488
-0.6599999999999999       0                        1.4906212495683624       8.713859161168657E-7     0.6765701740375213       -0.26881555408069535     0.6785649544114419       -0.26674472562186985     -1.2773254323251897      -1.2782280658799523
-0.6499999999999999       0                        1.4897484142128061       9.942218506585143E-7     0.6738688545847489       -0.2714535848242691      0.6758844559958863       -0.26936012143068244     -1.2753486423292988      -1.2762579179416391
-0.6399999999999999       0                        1.4888054606642926       -1.4095956523036117E-6   0.6711409978650121       -0.2741231348054903      0.673177647851191        -0.27200675710404304     -1.2733215173026027      -1.2742373152220405
-0.6299999999999999       0                        1.4877840075173165       6.824842952558777E-7     0.6683862854632588       -0.27682472655149215     0.6704442150105921       -0.2746851463054877      -1.2712391529076326      -1.272161327330748
-0.6199999999999999       0                        1.4866770987007034       -3.919328283985773E-7    0.6656043941089304       -0.27955901169416275     0.6676838373625562       -0.2773958048279915      -1.2690978212104669      -1.270026075007509
-0.6099999999999999       0                        1.4854815505799333       8.907092316247472E-7     0.6627949950844537       -0.2823263968192626      0.6648961895987697       -0.2801392581267754      -1.2668961338339362      -1.267830280826645
-0.5999999999999999       0                        1.4841898459003853       -5.941088273317811E-7    0.659957753889485        -0.2851274886198114      0.6620809411124051       -0.28291603762952733     -1.2646300856658104      -1.26556984759273
-0.5900000000000001       0                        1.4827992783368265       1.8714633167873272E-6    0.6570923313090082       -0.2879627942472679      0.6592377559749186       -0.2857266786526849      -1.2622988289129282      -1.2632439474646833
-0.5800000000000001       0                        1.4813001516565631       1.2638717695939067E-6    0.6541983819368853       -0.2908329289554795      0.6563662928719382       -0.2885717204339957      -1.259897091332066       -1.2608472096074537
-0.5700000000000001       0                        1.4796833233388158       -1.3521439160183734E-6   0.65127555567949         -0.2937383352686456      0.6534662050860914       -0.2914517051234176      -1.2574199139058073      -1.2583747511548096
-0.56                     0                        1.4779434044577748       -1.2051526716086864E-6   0.6483234959045778       -0.2966796147521655      0.650537140510507        -0.2943671686067844      -1.2548650494793434      -1.255824244779109
-0.55                     0                        1.4760759621267574       9.00390378176468E-7      0.6453418412114          -0.29965741000100354     0.6475787416147668       -0.2973186604541779      -1.2522309891677739      -1.2531940745360295
-0.54                     0                        1.4740666944540672       1.1937340497646489E-6    0.6423302242510532       -0.3026721815551072      0.6445906454328844       -0.3003067136785493      -1.249509771964797       -1.250476315667815
-0.53                     0                        1.4719149418305806       -1.9225273121402286E-6   0.6392882729626864       -0.3057244712613581      0.6415724836754343       -0.30333186617745245     -1.246702432372203       -1.2476719911666803
-0.52                     0                        1.4696053939708302       8.487242307405135E-7     0.6362156084921049       -0.3088147988729029      0.638523882681052        -0.3063946472385459      -1.2438006888413342      -1.2447727894058174
-0.51                     0                        1.4671321802777089       -1.121679760197857E-6    0.6331118478589364       -0.3119437871989073      0.6354444635903573       -0.30949557079716145     -1.2408025529078377      -1.2417765921098816
-0.5                      0                        1.4644867942406092       2.493232887561361E-6     0.6299766022630827       -0.3151120061381627      0.6323338424110282       -0.3126351491028218      -1.237704420833016       -1.238679710865195
-0.49                     0                        1.461657114977149        1.3536458757792037E-6    0.6268094773215733       -0.31831974280723985     0.6291916301067749       -0.3158138756146009      -1.2345002750694254      -1.235476298444239
-0.48                     0                        1.4586363724450864       -1.0656160524188815E-6   0.6236100745401805       -0.3215674860760043      0.6260174328495004       -0.31903221798709397     -1.2311878230235032      -1.2321640153260747
