% Model:              C2noStructPeEpsMin1Eps002.mph
% Version:            COMSOL 5.6.0.280
% Date:               Apr 22 2021, 16:40
% Dimension:          2
% Nodes:              10201
% Expressions:        5
% Description:        Velocity field, x component, Velocity field, y component, Concentration, Gradient of c, x component, Gradient of c, y component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)
-0.07000000000000006      -2                       0                        0                        6.907391853400209E-12    9.253876641140865E-11    5.630166039683903E-10
-0.040000000000000036     -2                       0                        0                        1.1379197998342507E-11   2.0558164325141061E-10   1.0372936898467726E-9
-0.010000000000000009     -2                       0                        0                        1.8008911388279138E-11   3.3619514289754436E-10   1.6910679410906773E-9
0.020000000000000018      -2                       0                        0                        2.726464964974167E-11    4.2937254685635656E-10   2.498120083850755E-9
0.050000000000000044      -2                       0                        0                        4.242811377662828E-11    5.120432287544645E-10    3.4225357273083157E-9
0.08000000000000007       -2                       0                        0                        6.603220586186725E-11    5.630362767985851E-10    5.113726380126252E-9
0.10999999999999988       -2                       0                        0                        9.770318058508197E-11    1.5483620380824063E-9    8.850857396588153E-9
0.1399999999999999        -2                       0                        0                        1.4134403149925117E-10   1.9821230366848934E-9    1.2893643481279338E-8
0.16999999999999993       -2                       0                        0                        2.0485325217345446E-10   2.4202193563983412E-9    1.831917223552712E-8
0.19999999999999996       -2                       0                        0                        2.978837932499634E-10    2.7602256421070984E-9    2.5352225793405607E-8
0.22999999999999998       -2                       0                        0                        4.2780377401035163E-10   5.901106408585416E-9     3.899998813932275E-8
0.26                      -2                       0                        0                        5.887608987158906E-10    7.353093847069684E-9     5.443959105052075E-8
0.29000000000000004       -2                       0                        0                        8.09845987002406E-10     8.828025340553154E-9     7.448367341314496E-8
0.31999999999999984       -2                       0                        0                        1.1155454927553708E-9    1.0125720181336045E-8    9.993011148752266E-8
0.34999999999999987       -2                       0                        0                        1.5410058680436817E-9    1.0939699070865199E-8    1.3159170802717708E-7
0.3799999999999999        -2                       0                        0                        2.0481417077030633E-9    2.2869356906426774E-8    1.907000733963994E-7
0.4099999999999999        -2                       0                        0                        2.701637113769207E-9     2.6902496065140143E-8    2.5216991967978707E-7
0.43999999999999995       -2                       0                        0                        3.5640796962046636E-9    3.0564036115103115E-8    3.2841735017088116E-7
0.47                      -2                       0                        0                        4.707701122509809E-9     3.32987622742103E-8      4.2158384768184376E-7
0.5                       -2                       0                        0                        6.126782421197113E-9     6.130665763827654E-8     5.725713311323913E-7
0.53                      -2                       0                        0                        7.804254912862726E-9     7.065250971356382E-8     7.347552710538701E-7
0.56                      -2                       0                        0                        9.936019970348728E-9     7.925245613721681E-8     9.313617347010732E-7
0.5899999999999999        -2                       0                        0                        1.2655208867522993E-8    8.616843318632008E-8     1.1669611904640816E-6
0.6199999999999999        -2                       0                        0                        1.612455733595306E-8     1.451214647090183E-7     1.5104590558737086E-6
0.6499999999999999        -2                       0                        0                        1.9948184778770364E-8    1.6415034729501674E-7    1.8879306404827185E-6
0.6799999999999999        -2                       0                        0                        2.465971813916969E-8     1.8169584994263602E-7    2.3360701716682513E-6
0.71                      -2                       0                        0                        3.0482447612608123E-8    1.962891020534113E-7     2.8632604663438256E-6
0.74                      -2                       0                        0                        3.76943801570602E-8      2.0611632712984574E-7    3.478166586428907E-6
0.77                      -2                       0                        0                        4.594888872220108E-8     3.4418424387954513E-7    4.362727937739764E-6
0.7999999999999998        -2                       0                        0                        5.5414670760329494E-8    3.7612121555731885E-7    5.284501946093068E-6
0.8299999999999998        -2                       0                        0                        6.681161753010708E-8     4.03071880275029E-7      6.350691939664139E-6
0.8599999999999999        -2                       0                        0                        8.055935692027498E-8     4.2247354022250706E-7    7.575448365399626E-6
0.8899999999999999        -2                       0                        0                        9.682375081221555E-8     6.618193859068633E-7     9.211712270836845E-6
0.9199999999999999        -2                       0                        0                        1.1435247444379511E-7    7.147202205241717E-7     1.0950821358305361E-5
0.95                      -2                       0                        0                        1.3500379798503382E-7    7.595343901414672E-7     1.2932148099857987E-5
0.98                      -2                       0                        0                        1.593733282138248E-7     7.92825942710926E-7      1.5176693418515277E-5
1.0099999999999998        -2                       0                        0                        1.8816068258736282E-7    8.106974816764651E-7     1.770607418080389E-5
1.04                      -2                       0                        0                        2.1927064796222532E-7    1.2633002099810118E-6    2.1053951266596733E-5
1.0699999999999998        -2                       0                        0                        2.5428710973200553E-7    1.331646056498594E-6     2.4481924810500205E-5
1.1                       -2                       0                        0                        2.948535150007712E-7     1.3830311992288174E-6    2.8317089872752266E-5
1.13                      -2                       0                        0                        3.418953364515258E-7     1.4125873416628848E-6    3.2589056404937405E-5
1.1600000000000001        -2                       0                        0                        3.945739998539643E-7     2.0993235518329806E-6    3.794924857093865E-5
1.19                      -2                       0                        0                        4.506386217991487E-7     2.196156565139686E-6     4.352978077289324E-5
1.2199999999999998        -2                       0                        0                        5.145846250010663E-7     2.268896017604509E-6     4.9704077449454934E-5
1.25                      -2                       0                        0                        5.875866540011411E-7     2.311687380387026E-6     5.651018495770412E-5
1.2799999999999998        -2                       0                        0                        6.709686130711E-7        2.3182392622113703E-6    6.398699371145483E-5
1.31                      -2                       0                        0                        7.573009929824935E-7     3.4372527318815244E-6    7.330901443162664E-5
1.3399999999999999        -2                       0                        0                        8.534318235707721E-7     3.532781314136221E-6     8.275486435523298E-5
1.37                      -2                       0                        0                        9.6172356277423E-7       3.5884283690693844E-6    9.307063384896778E-5
1.4                       -2                       0                        0                        1.0837774221817107E-6    3.59699998723379E-6      1.0430352165412207E-4
1.4299999999999997        -2                       0                        0                        1.2148703214704186E-6    5.142526632013432E-6     1.17762691084095E-4
1.46                      -2                       0                        0                        1.3535221987926146E-6    5.259638025180488E-6     1.3159144158725702E-4
1.4899999999999998        -2                       0                        0                        1.5079390839406631E-6    5.325108902277523E-6     1.4656870686799648E-4
1.52                      -2                       0                        0                        1.6800035546015166E-6    5.330943776236337E-6     1.6274925483176033E-4
1.5499999999999998        -2                       0                        0                        1.8709490789575471E-6    7.398757847499228E-6     1.81507717563089E-4
1.58                      -2                       0                        0                        2.063801292326644E-6     7.53295166163441E-6      2.0099415311610014E-4
1.6099999999999999        -2                       0                        0                        2.2764742363749115E-6    7.6020055781704475E-6    2.219432320108174E-4
1.6399999999999997        -2                       0                        0                        2.5111283618655777E-6    7.597259161950249E-6     2.444161099448624E-4
1.67                      -2                       0                        0                        2.7701033950940017E-6    7.509845114566859E-6     2.684746387438185E-4
1.6999999999999997        -2                       0                        0                        3.03921598109164E-6      1.0430993951942524E-5    2.963191691325464E-4
1.73                      -2                       0                        0                        3.3232888811239648E-6    1.0493838927158007E-5    3.246827668298713E-4
1.7599999999999998        -2                       0                        0                        3.6340535317423403E-6    1.0467315384444633E-5    3.549179396197172E-4
1.79                      -2                       0                        0                        3.9741174524604894E-6    1.0342139434097278E-5    3.870912533763897E-4
1.8199999999999998        -2                       0                        0                        4.3396044736850815E-6    1.402366198087583E-5     4.2338797960440595E-4
1.85                      -2                       0                        0                        4.70890413085858E-6      1.4066841999326562E-5    4.607092184597681E-4
1.88                      -2                       0                        0                        5.10990206935286E-6      1.4003944618734354E-5    5.002688944832713E-4
1.9099999999999997        -2                       0                        0                        5.545455457869629E-6     1.3825447103234363E-5    5.421365786341702E-4
1.94                      -2                       0                        0                        6.018595456087694E-6     1.3521828049660705E-5    5.863822286670927E-4
1.9699999999999998        -2                       0                        0                        6.497071288768293E-6     1.8376560795712715E-5    6.362453563488126E-4
2                         -2                       0                        0                        7.002670204128649E-6     1.8259440402459705E-5    6.867481698329998E-4
-1                        -1.97                    0                        0                        -3.1722000516968237E-40  -1.5329072986737218E-23  -1.5048953518494604E-39
-0.97                     -1.97                    0                        0                        2.2098697234704542E-23   1.604869794303228E-21    1.845852255150294E-21
-0.94                     -1.97                    0                        0                        2.775502375307457E-22    1.0789114582590308E-20   1.4138639822798106E-20
-0.91                     -1.97                    0                        0                        1.165822660823704E-21    7.195141317162108E-20    5.332449842496859E-20
-0.88                     -1.97                    0                        0                        4.5604328277504356E-21   2.770583454416957E-19    2.4827249510039903E-19
-0.85                     -1.97                    0                        0                        1.6552118692520697E-20   8.946864548926176E-19    9.744704647133533E-19
-0.8200000000000001       -1.97                    0                        0                        6.18579761718395E-20     1.898327075362832E-18    3.005628204978558E-18
-0.79                     -1.97                    0                        0                        2.5350422117579717E-19   1.0878089258234332E-17   1.029284396923486E-17
-0.76                     -1.97                    0                        0                        8.017130676687969E-19    3.634222400195782E-17    3.78760316404751E-17
-0.73                     -1.97                    0                        0                        2.372585762462728E-18    1.0499629503263134E-16   1.2402824251672524E-16
-0.7                      -1.97                    0                        0                        6.8965350723903365E-18   2.495780327591738E-16    3.5695859877417685E-16
-0.67                     -1.97                    0                        0                        2.0924074457004864E-17   4.1186886400980043E-16   8.73626695584683E-16
