% Model:              C2EQPeEpsMin1Eps002.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 16:04
% Dimension:          2
% Nodes:              10201
% Expressions:        8
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u4, Gradient of u4, x component, Gradient of u4, y component, , , 
% Length unit:        m
% x                       y                        u2 (m/s)                 v2 (m/s)                 u4 (1)                   u4x (1/m)                u4y (1/m)                u6 (1)                   u6x (1/m)                u6y (1/m)
0.5899999999999999        -2                       0.9108811349361111       -0.14844789135784917     0.0811174029240843       -0.07058012048461645     4.049966702785169        0                        0                        0
0.6199999999999999        -2                       0.8962373549910468       -0.13151407384588037     0.07891605624646722      -0.07582492282662763     3.945985566874217        0                        0                        0
0.6499999999999999        -2                       0.8816189477873868       -0.11552236253080009     0.0765555806931562       -0.08091932529986084     3.8245427202334548       0                        0                        0
0.6799999999999999        -2                       0.8670739855551872       -0.10045246892217065     0.07407835418454489      -0.08402058805273108     3.705796220174219        0                        0                        0
0.71                      -2                       0.8526450593581495       -0.08628567245919        0.07151602905388658      -0.0864685531426118      3.5744590741470605       0                        0                        0
0.74                      -2                       0.8383707597115648       -0.0729953754409481      0.06890123978794635      -0.08773349014924682     3.4478730911816293       0                        0                        0
0.77                      -2                       0.8242849004168201       -0.06055669640091073     0.06626121649737472      -0.08811464495427201     3.312987584048579        0                        0                        0
0.7999999999999998        -2                       0.8104174279140943       -0.04893910648865813     0.06362007392335443      -0.08790014660496051     3.1842037516491595       0                        0                        0
0.8299999999999998        -2                       0.7967942337414919       -0.03811389717276479     0.06099950162854834      -0.08675503792069911     3.0506941053918495       0                        0                        0
0.8599999999999999        -2                       0.7834376428910974       -0.028048482940877105    0.05841644861320661      -0.08541999230086188     2.9240522265247093       0                        0                        0
0.8899999999999999        -2                       0.7703666168703668       -0.018712165093439235    0.05588694282959089      -0.08321900597247249     2.795512478884444        0                        0                        0
0.9199999999999999        -2                       0.7575969414604892       -0.010071721973624234    0.053422113272004725     -0.08109315336498071     2.674148532468943        0                        0                        0
0.95                      -2                       0.7451416699993322       -0.002095855605498088    0.05103281643893982      -0.07822376884153481     2.553013531232208        0                        0                        0
0.98                      -2                       0.7330111054809607       0.00524825738170909      0.04872561113530551      -0.07559043634055074     2.439022514409642        0                        0                        0
1.0099999999999998        -2                       0.7212133736533056       0.011991501747403238     0.046506984379902555     -0.07235687090818996     2.3267727157143043       0                        0                        0
1.04                      -2                       0.7097542730179117       0.01816558216630694      0.04438002903696723      -0.06944625724937127     2.221397676753491        0                        0                        0
1.0699999999999998        -2                       0.6986378993806086       0.023800265179068716     0.0423477660750776       -0.06607658106589441     2.118766308624691        0                        0                        0
1.1                       -2                       0.6878664196283583       0.028925662658184553     0.04041075904619786      -0.0630663019830725      2.0225869172878337       0                        0                        0
1.13                      -2                       0.6774406941480317       0.03356995917486324      0.03856943474504575      -0.059723323216057535    1.9297501969178559       0                        0                        0
1.1600000000000001        -2                       0.6673600158616659       0.03776138694357587      0.03682259374714171      -0.05674338032039964     1.8428545212549878       0                        0                        0
1.19                      -2                       0.6576226955212315       0.04152626845456863      0.035168836034559066     -0.05353674230019417     1.7595949585896258       0                        0                        0
1.2199999999999998        -2                       0.6482257959513521       0.044890807745128526     0.033605805405547175     -0.05067670863921279     1.6817261354081643       0                        0                        0
1.25                      -2                       0.639165658822804        0.04787932106041164      0.032130907319870575     -0.047674588281769105    1.6075655362096481       0                        0                        0
1.2799999999999998        -2                       0.6304376549631594       0.05051593508410507      0.03074109263565764      -0.04499144969222349     1.538240699149257        0                        0                        0
1.31                      -2                       0.6220366409168022       0.052822913546176076     0.029433066158926418     -0.04223096565628767     1.4725436866846677       0                        0                        0
1.3399999999999999        -2                       0.6139567391391897       0.05482232577731418      0.02820342865891146      -0.03975662387137094     1.411146147737302        0                        0                        0
1.37                      -2                       0.606191719415015        0.056534405117807815     0.027048551861791705     -0.03725256793362453     1.3531973825212005       0                        0                        0
1.4                       -2                       0.5987348173840161       0.057979229957733164     0.02596493037031902      -0.035000457120479715    1.2990450889098362       0                        0                        0
1.4299999999999997        -2                       0.5915790404792872       0.059175071439798214     0.024948863456205055     -0.03275228865536442     1.248104410209834        0                        0                        0
