% Model:              C1EqPe1Eps01.mph
% Version:            COMSOL 5.6.0.280
% Date:               Sep 21 2021, 16:45
% Dimension:          2
% Nodes:              1001
% Expressions:        8
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u4, Gradient of u4, x component, Gradient of u4, y component, Dependent variable u6, Gradient of u6, x component, Gradient of u6, y component
% Length unit:        m
% x                       y                        u2 (m/s)                 v2 (m/s)                 u4 (1)                   u4x (1/m)                u4y (1/m)                u6 (1)                   u6x (1/m)                u6y (1/m)
0                         -0.5                     -6.876281542782705E-15   1.1736226321675842E-18   0.9051456567610298       -0.01782638484757874     0.009053958689949551     0.9053023599040647       -0.017823820911197306    0.009054482008979577
0                         -0.499                   0.05844753709306343      -1.8298914918924602E-7   0.9051547135639039       -0.01782847029031684     0.009057108742047548     0.9053114169966217       -0.017824394585549786    0.00905782969549433
0                         -0.498                   0.11186306092712853      -4.400292244749992E-7    0.9051637709785141       -0.0178282141358794      0.00905772047841461      0.905320475563456        -0.017823697061671268    0.009059303973125819
0                         -0.497                   0.16024657150220725      -7.711202258572953E-7    0.9051728290048605       -0.017828163889435304    0.009058332214662984     0.9053295356045676       -0.01782362988197101     0.0090607782506319
0                         -0.496                   0.20359806881830367      -1.1762621533361892E-6   0.9051818876429434       -0.017828329321825424    0.009058943950971716     0.9053385971199571       -0.017824222958843613    0.009062252528175423
0                         -0.495                   0.24191755287540884      -1.6554550069116126E-6   0.9051909468927625       -0.017828720834139392    0.009059555687287755     0.9053476601096241       -0.017825508130595694    0.009063726805768123
0                         -0.494                   0.2752050236735246       -2.208698786583573E-6    0.9052000067543179       -0.017829349505163527    0.0090601674235339       0.9053567245735686       -0.017827519312776575    0.009065201083319045
0                         -0.493                   0.3039920971985752       -1.993500837900994E-6    0.9052090673258069       -0.01783064419495463     0.009060479359297723     0.9053657898612624       -0.017828266202891862    0.009064040136437749
0                         -0.492                   0.3312479891201838       -4.5019378101336876E-7   0.9052181263278556       -0.01783083778447036     0.009057524738036398     0.9053748525876184       -0.0178283517426502      0.009061412575645066
0                         -0.491                   0.3571282673083265       5.948244378076212E-7     0.9052271823752832       -0.017831128634286902    0.009054570116849165     0.9053839126864138       -0.017828677530510324    0.00905878501488958
0                         -0.49                    0.38163293176300694      1.141553818562161E-6     0.9052362354680894       -0.017831518694864733    0.00905161549570955      0.9053929701576483       -0.017829248386244455    0.00905615745419292
0                         -0.489                   0.40476198248422435      1.1899943612501983E-6    0.9052452856062746       -0.01783200997038111     0.009048660874461788     0.9054020250013222       -0.017830069259233028    0.009053529893388255
0                         -0.488                   0.4265154194719782       7.401460658717337E-7     0.9052543327898384       -0.017832604518948497    0.00904570625323915      0.9054110772174351       -0.017831145233348954    0.009050902332608534
0                         -0.487                   0.44689324272626846      -2.0799106757321354E-7   0.905263377018781        -0.01783330445439552     0.009042751632072755     0.9054201268059874       -0.017832481530982672    0.009048274771913289
0                         -0.486                   0.46574896400058174      -2.700401389663631E-7    0.9052724181685294       -0.017834219601509323    0.009038815257279387     0.9054291730576717       -0.017833139955054936    0.009043732656249213
0                         -0.485                   0.4836403221869404       1.805546852121709E-7     0.9052814543141352       -0.017834693624804804    0.009033475954205792     0.9054382142006565       -0.017833662696242564    0.009038553313217946
0                         -0.484                   0.500737460362355        5.153538115984624E-7     0.9052904851204376       -0.017835217996381738    0.009028136651106704     0.905447250164298        -0.017834303923544285    0.00903337397016888
0                         -0.483                   0.5170403785268294       7.343572401925941E-7     0.9052995105874372       -0.017835793782065804    0.009022797348007117     0.9054562809485966       -0.01783506614477348     0.009028194627108351
0                         -0.482                   0.5325490766803626       8.375649709945397E-7     0.9053085307151337       -0.017836422077369185    0.009017458044947895     0.9054653065535523       -0.017835951938832112    0.009023015284045864
0                         -0.481                   0.5472635548229546       8.249770040042906E-7     0.905317545503527        -0.01783710400961474     0.009012118741830825     0.9054743269791647       -0.017836963957893772    0.00901783594095442
0                         -0.48                    0.5611838129546047       6.965933392218474E-7     0.9053265549526175       -0.017837840738586203    0.009006779438767735     0.9054833422254343       -0.017838104930896125    0.009012656597944962
0                         -0.479                   0.5743514959866579       8.239022648509505E-7     0.9053355585625535       -0.017838603408789344    0.009000053809657054     0.9054923513383247       -0.0178387304896474      0.00900559546357868
0                         -0.478                   0.5870415688968356       9.203524799905359E-7     0.9053445550602367       -0.017839211519474367    0.00899294155670716      0.9055013534163613       -0.017839434019186293    0.008998560609770848
0                         -0.477                   0.5992540316851385       9.859439846386993E-7     0.905353544445667        -0.017839846075709362    0.008985829303752472     0.9055103484595443       -0.017840202623814538    0.008991525755923442
0                         -0.476                   0.6109888843515643       1.0206767787954316E-6    0.9053625267188441       -0.017840506847892068    0.008978717050771603     0.9055193364678732       -0.017841035736169675    0.008984490902087076
0                         -0.475                   0.6222461268961157       1.0245508624607427E-6    0.9053715018797683       -0.017841193607315165    0.00897160479783093      0.9055283174413483       -0.017841932794574536    0.008977456048249363
0                         -0.474                   0.6330257593187915       9.975662356346293E-7     0.9053804699284398       -0.01784190612783776     0.008964492544818063     0.9055372913799696       -0.017842893244178096    0.008970421194367764
0                         -0.473                   0.6433034282232567       9.32929441858311E-7      0.9053894308746876       -0.017842702198126427    0.008957178987130873     0.905546258210229        -0.017843811251910313    0.008962927300701867
0                         -0.472                   0.6531597172114121       8.498923090266624E-7     0.9053983838051679       -0.017843352701969715    0.00894868197320213      0.9055552169045541       -0.017844544088600985    0.008954461349035707
0                         -0.471                   0.6626958015750517       7.750643922347268E-7     0.9054073282386341       -0.01784401645763759     0.008940184959342906     0.9055641671329273       -0.0178453124779875      0.008945995397411768
0                         -0.47                    0.6719116813141737       7.08445691482518E-7      0.9054162641750865       -0.01784469336935328     0.00893168794550658      0.9055731088953489       -0.017846116162815635    0.008937529445855411
0                         -0.469                   0.6808073564287803       6.500362067700195E-7     0.9054251916145251       -0.017845383342288943    0.008923190931601646     0.9055820421918188       -0.017846954888538755    0.008929063494168533
0                         -0.46799999999999997     0.68938282691887         5.998359380972429E-7     0.9054341105569498       -0.017846086281937658    0.008914693917757706     0.9055909670223373       -0.017847828403198908    0.008920597542627624
0                         -0.46699999999999997     0.6976380927844417       5.578448854641929E-7     0.9054430210023605       -0.01784680209661018     0.008906196903861291     0.905599883386904        -0.017848736457936838    0.008912131590946564
0                         -0.46599999999999997     0.7055571653558524       5.209160265416332E-7     0.9054519228054301       -0.017847532452212284    0.008897105597590193     0.9056087910349641       -0.017849547466980486    0.00890290385751998
0                         -0.46499999999999997     0.7132270150078251       4.997294703859159E-7     0.9054608150980687       -0.017848206805044783    0.008887479679115826     0.9056176891269222       -0.017850309819617133    0.008893280058362698
0                         -0.46399999999999997     0.7206714312831645       4.976800477400764E-7     0.9054696977647884       -0.017848886573889503    0.008877853760749465     0.9056265775950808       -0.017851090533011787    0.008883656259259246
0                         -0.463                   0.7278904141818698       5.147677586041141E-7     0.90547857080559         -0.01784957172876404     0.008868227842328756     0.9056354564394407       -0.017851889505761536    0.008874032460113182
0                         -0.462                   0.7348839637039424       5.509926029780317E-7     0.9054874342204732       -0.017850262240343584    0.0088586019239598       0.9056443256600013       -0.017852706637620862    0.008864408661006011
0                         -0.461                   0.7416520798493816       6.063545808618297E-7     0.9054962880094379       -0.017850958078319164    0.00884897600552146      0.9056531852567626       -0.017853541828262705    0.008854784861858086
0                         -0.46                    0.7481947626181875       6.808536922555083E-7     0.9055051321724843       -0.01785165921361885     0.008839350087064761     0.905662035229725        -0.01785439497905678     0.008845161062663509
0                         -0.459                   0.7545043879973666       7.04116749949677E-7      0.9055139663282604       -0.017852348201960817    0.00882886953949407      0.9056708750961019       -0.017855143389112163    0.008834571752882665
0                         -0.458                   0.7606485388739754       7.142601157966249E-7     0.9055227899115633       -0.01785302000512042     0.00881829706625231      0.9056797043732308       -0.017855900053745648    0.008823982505192585
0                         -0.457                   0.7666272152480144       7.11283789796655E-7      0.9055316029223929       -0.017853692633657905    0.008807724592935265     0.905688523061112        -0.017856664928336975    0.008813393257434226
0                         -0.456                   0.7724404171194831       6.951877719497665E-7     0.9055404053607491       -0.01785436608362137     0.008797152119622951     0.9056973311597455       -0.01785743797913762     0.00880280400963823
0                         -0.455                   0.7780881444883816       6.659720622559606E-7     0.9055491972266321       -0.017855040352184718    0.00878657964630707      0.9057061286691314       -0.017858219175101334    0.008792214761895206
0                         -0.454                   0.7835703973547105       6.236366607152336E-7     0.9055579785200417       -0.017855715436378015    0.008776007172964869     0.9057149155892693       -0.017859008482279958    0.008781625514098385
0                         -0.453                   0.7888809442113871       5.718461404718979E-7     0.9055667492121154       -0.017856391670443478    0.008765212939929259     0.9057236918715684       -0.01785978066157513     0.008770753216886334
0                         -0.452                   0.7940404380433982       5.240837853852716E-7     0.9055755087333026       -0.01785704722488775     0.008753829433968992     0.9057324569183329       -0.017860510021200062    0.008759340312266441
0                         -0.451                   0.799074784110941        4.77929804524036E-7      0.9055842568709834       -0.017857700846006384    0.008742445928084404     0.9057412105521927       -0.017861241406817923    0.008747927407658009
