% Model:              C1EqPe1Eps01.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 2 2021, 22:51
% Dimension:          2
% Nodes:              401
% Expressions:        8
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u3, Gradient of u3, x component, Dependent variable u5, Gradient of u5, x component, , 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u3 (1)                   u3x (1/m)                u5 (1)                   u5x (1/m)                -u*u3+u3x                -u*u5+u5x
-0.9099999999999999       0                        1.4991061059287032       6.732915949579164E-8     0.9240876320952727       -0.018011310149813713    0.9242882821125624       -0.017804233383516867    -1.403316721837034       -1.403410440736811
-0.8999999999999999       0                        1.4990229970467828       -1.8478363920083317E-8   0.9239075366747658       -0.01800780776422001     0.9241102680766146       -0.017798599992710853    -1.4029664523845378      -1.4030611436466234
-0.8899999999999999       0                        1.4989300085897572       1.5628014461454342E-8    0.9237274756448752       -0.01800440708549677     0.9239323098622307       -0.017793049309823516    -1.4026072400884644      -1.4027029144679712
-0.8799999999999999       0                        1.4988264542627416       -1.1535883479220027E-7   0.9235474490478812       -0.018000973541532714    0.9237544077405376       -0.01778743045900233     -1.4022383219413685      -1.4023349740223314
-0.8699999999999999       0                        1.4987111666392414       7.270242790844241E-8     0.9233674560061942       -0.01799763479587298     0.9235765610938885       -0.0177818988707868      -1.4018587520236248      -1.4019564042284671
-0.8599999999999999       0                        1.498582938611967        1.1075127381038943E-8    0.9231874957203207       -0.017994424711973066    0.9233987692729864       -0.017776456095287694    -1.4014674549383537      -1.4015660972630732
-0.8499999999999999       0                        1.4984405220909662       -6.715001805734567E-8    0.9230075677129466       -0.017991176762834203    0.9232210321896015       -0.017770960581721285    -1.4010631184205347      -1.4011627660612687
-0.8400000000000001       0                        1.4982832124831822       1.527222514029039E-7     0.9228276713275313       -0.017988073356395597    0.9230433492739429       -0.017765585893791687    -1.4006452813213832      -1.400745940505191
-0.8300000000000001       0                        1.498108963018804        2.0306267949537986E-7    0.9226478058590506       -0.01798502033973334     0.9228657202114349       -0.017760226607797153    -1.4002119680068106      -1.4003136337193516
-0.8200000000000001       0                        1.4979168692500338       -4.5241469297453034E-7   0.9224679703988962       -0.017982128259622213    0.9226881442382359       -0.01775501628421479     -1.3997624624629696      -1.3998651525956767
