% Model:              C1noStruct.mph
% Version:            COMSOL 5.6.0.280
% Date:               Apr 15 2021, 09:31
% Dimension:          2
% Nodes:              1001
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, Concentration, Gradient of c, x component, Gradient of c, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  c (mol/m^3)              cx (mol/m^4)             cy (mol/m^4)             -u*c+cx
0                         -0.439                   0.34357265680458293      2.920344606742056E-16    0.9055194492435087       -0.01762113000607154     0.008833725188957819     -0.3287328529708865
0                         -0.438                   0.3488331051367399       2.535189753065495E-16    0.9055282796065212       -0.01762130471622199     0.008827000835994159     -0.3334995462804948
0                         -0.437                   0.35408155700747806      2.058631698864408E-16    0.9055371032451807       -0.017621480497112457    0.008820276482980659     -0.3382554679422074
0                         -0.436                   0.3593180124167975       1.4906704441387962E-16   0.905545920159487        -0.01762165734711145     0.008813552129967046     -0.34300061753095834
0                         -0.435                   0.36454247136469775      8.313059888887213E-17    0.9055547303494406       -0.017621835266500768    0.008806827776979857     -0.3477349946240783
0                         -0.434                   0.3697549338511797       8.053833311405564E-18    0.9055635338150411       -0.017622014253117668    0.008800103423928533     -0.3524585987969387
0                         -0.433                   0.37495539987624255      -3.072524760868831E-17   0.9055723305278908       -0.017622192995879703    0.008793192275838645     -0.3571714283058259
0                         -0.432                   0.38014386943988626      5.0492351940435085E-18   0.9055811200531848       -0.017622367906552916    0.008785858312714527     -0.3618734789752768
0                         -0.431                   0.38532034254211156      2.0910209474483057E-17   0.9055899022445161       -0.017622543412478823    0.008778524349637187     -0.3665647547480131
0                         -0.43                    0.390484819182918        1.6857675232627945E-17   0.9055986771018842       -0.01762271951307937     0.00877119038653837      -0.3712452551934984
0                         -0.429                   0.3956372993623054       -7.108367531520338E-18   0.9056074446252891       -0.017622896207936868    0.008763856423438361     -0.3759149798818848
0                         -0.428                   0.40077778308027406      -5.098791881796157E-17   0.905616204814731        -0.017623073498185225    0.008756522460356044     -0.38057392838540455
0                         -0.427                   0.40590627033682386      -1.1478097862669563E-16  0.9056249576702099       -0.017623251382086393    0.008749188497230295     -0.38522210027394527
0                         -0.426                   0.41102276113195463      -1.216912807086215E-16   0.9056337030635413       -0.01762342775675548     0.008741461982981109     -0.3898594929640889
0                         -0.425                   0.41612725546566715      -8.702755659061494E-17   0.9056424405581304       -0.017623603122759592    0.008733527195376454     -0.39448610634544296
0                         -0.424                   0.4212197533379606       -4.457005907869756E-17   0.9056511701179322       -0.017623778764827715    0.008725592407787327     -0.3991019412521385
0                         -0.423                   0.4263002547488347       5.681211827125262E-18    0.9056598917429463       -0.01762395468171265     0.008717657620213178     -0.4037069972475327
0                         -0.422                   0.43136875969829064      6.372625612686621E-17    0.9056686054331726       -0.017624130874546732    0.008709722832657293     -0.40830127389793497
0                         -0.421                   0.4364252681863274       1.2956507382051473E-16   0.9056773111886115       -0.017624307342719425    0.00870178804505407      -0.41288477076848107
0                         -0.42                    0.4414697802129457       2.0319766490808008E-16   0.9056860090092628       -0.01762448408622664     0.008693853257477293     -0.41745748742548583
0                         -0.419                   0.44650229577814443      1.3114726945344464E-16   0.9056946986017035       -0.017624659250587205    0.008685329120377913     -0.4220194214503424
0                         -0.418                   0.4515228148819246       6.410893936645865E-17    0.9057033796675035       -0.01762483445925601     0.008676802479760227     -0.42657057389479963
0                         -0.417                   0.45653133752428593      2.0826746479054966E-18   0.905712052206663        -0.017625009745000995    0.008668275839108572     -0.4311109443507747
0                         -0.416                   0.4615278637052288       -5.493152470222002E-17   0.9057207162191816       -0.017625185108824926    0.008659749198450094     -0.4356405323790336
0                         -0.415                   0.46651239342475276      -1.069336586839122E-16   0.9057293717050597       -0.017625360549647452    0.008651222557873428     -0.44015933753887243
0                         -0.414                   0.4714849266828581       -1.5392372729717394E-16  0.9057380186642973       -0.017625536068297233    0.008642695917189145     -0.4446673593921106
0                         -0.413                   0.4764454634795446       -1.8069758223690394E-16  0.9057466570642474       -0.01762571136339034     0.008633974196821395     -0.44916459718341384
0                         -0.41200000000000003     0.4813940038148118       -1.6779470132333426E-16  0.9057552864837062       -0.01762588607700402     0.008624864720496755     -0.4536510499138272
0                         -0.41100000000000003     0.4863305476886603       -1.4349519423034356E-16  0.9057639067936883       -0.017626060757996772    0.008615755244213895     -0.4581267176255919
0                         -0.41000000000000003     0.49125509510108994      -1.0779906095793266E-16  0.9057725179941944       -0.017626235407332817    0.008606645767988648     -0.46259159987452453
0                         -0.40900000000000003     0.49616764605210084      -6.070630150609952E-17   0.9057811200852243       -0.017626410024446666    0.008597536291694264     -0.46704569621556763
0                         -0.40800000000000003     0.5010682005416928       -2.216915874846609E-18   0.9057897130667779       -0.017626584608856466    0.008588426815470925     -0.4714890062044031
0                         -0.40700000000000003     0.5059567585698659       6.766909593582759E-17    0.9057982969388552       -0.01762675916099628     0.00857931733918601      -0.4759215293982843
