% Model:              C1EqPeEpsMin1.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 11:14
% Dimension:          2
% Nodes:              401
% Expressions:        8
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u3, Gradient of u3, x component, Dependent variable u5, Gradient of u5, x component, , 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u3 (1)                   u3x (1/m)                u5 (1)                   u5x (1/m)                -u*u3+u3x                -u*u5+u5x
-1.56                     0                        1.4995705178076506       -9.825181571469469E-10   0.942020403842264        -0.018367922666566772    0                        0                        -1.4309939474416828      0
-1.55                     0                        1.499571495978696        1.2811546703507134E-9    0.9418367404864428       -0.018364753228661546    0                        0                        -1.4307162831276155      0
-1.54                     0                        1.499572536493652        -5.946006143055008E-10   0.9416531086797032       -0.018361613191980708    0                        0                        -1.4304387538719356      0
-1.53                     0                        1.4995736424075041       8.162196101887819E-10    0.9414695081175304       -0.018358504681755733    0                        0                        -1.430161364185162       0
-1.52                     0                        1.4995748179983905       -7.859472780312683E-11   0.9412859384734027       -0.01835542997678193     0                        0                        -1.429884119847479       0
-1.51                     0                        1.499576067965263        3.160991629289397E-10    0.941102399397175        -0.01835239152399932     0                        0                        -1.4296070271646895      0
-1.5                      0                        1.4995773909552756       1.4066067794763247E-9    0.9409188905133576       -0.0183493919474535      0                        0                        -1.429330086884007       0
-1.49                     0                        1.4995787917971573       6.02685760155641E-11     0.9407354114192801       -0.018346434061531382    0                        0                        -1.4290533057184571      0
-1.48                     0                        1.4995802751868763       1.5133565441644799E-10   0.9405519616831012       -0.0183435208895907      0                        0                        -1.428776690417892       0
-1.47                     0                        1.49958184392669         -9.144202584648829E-10   0.940368540841662        -0.01834065567418703     0                        0                        -1.4285002461201772      0
-1.46                     0                        1.4995834981994365       -4.0910578128286776E-10  0.9401851483981837       -0.018337841897147298    0                        0                        -1.428223975687252       0
-1.45                     0                        1.4995852435605919       2.9955193682286217E-12   0.9400017838198215       -0.018335083296733622    0                        0                        -1.4279478872335716      0
-1.44                     0                        1.4995870782902763       3.766278379635071E-10    0.9398184465349848       -0.01833238388467644     0                        0                        -1.4276719822473807      0
-1.43                     0                        1.4995890097506828       1.2687421937914357E-10   0.9396351359305101       -0.018329747968729975    0                        0                        -1.4273962709857118      0
-1.42                     0                        1.4995910398447718       -1.3156070867098852E-9   0.9394518513485696       -0.01832718017644663     0                        0                        -1.427120758824344       0
-1.4100000000000001       0                        1.499593166777593        -1.5316202125189838E-10  0.9392685920833785       -0.01832468547709851     0                        0                        -1.4268454479341433      0
-1.4                      0                        1.4995953910586173       -3.6090796066984404E-10  0.9390853573776432       -0.01832226920646874     0                        0                        -1.4265703429406171      0
-1.3900000000000001       0                        1.4995977176245152       6.244998681085265E-10    0.9389021464187572       -0.0183199370972043      0                        0                        -1.426295452939531       0
-1.38                     0                        1.4996001453150263       7.184400290387135E-11    0.9387189583346754       -0.018317695309261636    0                        0                        -1.4260207816379111      0
-1.37                     0                        1.4996026721397708       -1.4349726853884646E-9   0.9385357921895019       -0.01831555045886816     0                        0                        -1.4257463323250619      0
-1.3599999999999999       0                        1.4996052954309163       -1.3954463089295248E-9   0.9383526469787312       -0.018313509656082125    0                        0                        -1.4254721080470045      0
-1.35                     0                        1.4996080189404535       5.229565088215315E-10    0.9381695216241484       -0.018311580541722643    0                        0                        -1.4251981182948248      0
-1.3399999999999999       0                        1.4996108357197855       1.3583580061589211E-9    0.9379864149682835       -0.01830977133116731     0                        0                        -1.4249243629755604      0
-1.33                     0                        1.4996137404980183       -7.770673758532385E-10   0.9378033257685079       -0.018308090848701334    0                        0                        -1.4246508440558951      0
-1.3199999999999998       0                        1.499616729741529        -1.9816192925477535E-9   0.9376202526906577       -0.018306548585521155    0                        0                        -1.4243775656649114      0
-1.31                     0                        1.499619796630264        1.1824057353476917E-9    0.9374371943021325       -0.018305154746838484    0                        0                        -1.4241045294198476      0
-1.2999999999999998       0                        1.4996229298574233       -1.2845829343398655E-9   0.9372541490644957       -0.018303920303396524    0                        0                        -1.4238317333445216      0
-1.29                     0                        1.4996261215714566       1.5587672732467745E-9    0.9370711153255141       -0.018302857054701704    0                        0                        -1.4235591793669415      0
-1.28                     0                        1.499629359729334        -2.1686765249347405E-9   0.9368880913105445       -0.01830197769466793     0                        0                        -1.4232868662047378      0
-1.27                     0                        1.4996326260622919       -4.919854946527563E-10   0.9367050751132664       -0.018301295876227076    0                        0                        -1.423014787514211       0
-1.26                     0                        1.4996358997720047       1.0173241602203269E-9    0.9365220646857082       -0.018300826288076874    0                        0                        -1.4227429354193644      0
-1.25                     0                        1.4996391755273253       1.1142849185374413E-9    0.9363390578275236       -0.0183005847352583      0                        0                        -1.4224713174297583      0
-1.24                     0                        1.4996424124529166       -6.772172996459245E-10   0.9361560521742865       -0.018300588237949347    0                        0                        -1.422199908752995       0
-1.23                     0                        1.4996455901717576       -1.4124908113563587E-9   0.9359730451850599       -0.018300855100139277    0                        0                        -1.4219287048315457      0
-1.22                     0                        1.4996486717665072       2.881220601855326E-9     0.9357900341288649       -0.018301405038381305    0                        0                        -1.421657686772068       0
-1.21                     0                        1.4996516362250194       -1.5270697433419437E-9   0.9356070160701405       -0.018302259278827532    0                        0                        -1.4213868517920218      0
-1.2                      0                        1.4996544209082605       -2.410040642346667E-9    0.9354239878529178       -0.01830344068799622     0                        0                        -1.4211161594952595      0
-1.19                     0                        1.4996570002098961       -5.0813740934907704E-9   0.9352409460839693       -0.018304973885795786    0                        0                        -1.4208456055635466      0
-1.18                     0                        1.4996593046457756       8.238721733156345E-10    0.9350578871143527       -0.01830688540725915     0                        0                        -1.4205751462007175      0
-1.17                     0                        1.499661288288759        -5.3033123461388705E-9   0.9348748070196914       -0.018309203843127776    0                        0                        -1.4203047613269832      0
-1.1600000000000001       0                        1.4996628638344751       8.354915912856121E-9     0.9346917015786954       -0.018311960001494394    0                        0                        -1.4200343939933193      0
-1.15                     0                        1.499663978215919        -1.1597696304097576E-8   0.9345085662501219       -0.01831518710680935     0                        0                        -1.4197640212463218      0
-1.1400000000000001       0                        1.4996645504719703       1.6722643668659156E-8    0.934325396147661        -0.018318920979502305    0                        0                        -1.4194935961878299      0
-1.13                     0                        1.4996644789436595       -1.9124059188156665E-8   0.934142186012841        -0.018323200263653163    0                        0                        -1.4192230549098914      0
-1.12                     0                        1.4996636559861232       3.2547948285812362E-9    0.9339589301857545       -0.018328066644158446    0                        0                        -1.4189523304274154      0
-1.1099999999999999       0                        1.499661985938403        2.7705295074439805E-9    0.9337756225733913       -0.018333565110672       0                        0                        -1.4186813696799527      0
-1.1                      0                        1.4996593022723752       -1.9160655657121326E-8   0.9335922566150323       -0.01833974424750041     0                        0                        -1.418410056409692       0
-1.0899999999999999       0                        1.4996554584925603       5.579861623004948E-9     0.9334088252454043       -0.018346656442527597    0                        0                        -1.4181382962269264      0
-1.08                     0                        1.49965039065688         8.579216055579418E-9     0.9332253208542306       -0.018354358381182365    0                        0                        -1.4178660753711214      0
-1.0699999999999998       0                        1.499643814475748        -4.658344604388417E-8    0.9330417352416303       -0.018362911313674353    0                        0                        -1.4175931782165037      0
-1.06                     0                        1.4996355540207378       4.882098993519915E-9     0.9328580595717396       -0.01837238129816911     0                        0                        -1.4173194942867453      0
-1.0499999999999998       0                        1.4996254673181748       1.2118683939286383E-8    0.9326742843206981       -0.018382839958880796    0                        0                        -1.4170449494389519      0
-1.04                     0                        1.4996132573411802       -2.2840319198691318E-8   0.9324903992198091       -0.018394364668421957    0                        0                        -1.4167693296818173      0
-1.03                     0                        1.4995987372263793       1.0835420489893548E-8    0.93230639319527         -0.018407039217279306    0                        0                        -1.4164925291609864      0
-1.02                     0                        1.4995815378609494       5.2174137570669756E-8    0.9321222543012448       -0.01842095428129643     0                        0                        -1.4162142778607723      0
-1.01                     0                        1.4995614846666623       -1.0283135343223676E-7   0.9319379696479514       -0.01843620813356057     0                        0                        -1.4159344935160774      0
-1                        0                        1.4995380869953          1.0247464106001062E-7    0.9317535253219646       -0.01845290727745071     0                        0                        -1.4156528061898763      0
-0.99                     0                        1.4995109995494889       -1.1499190895826355E-7   0.9315689063012387       -0.018471167116122296    0                        0                        -1.415368988953117       0
-0.98                     0                        1.499480005298507        1.6749076919219333E-8    0.9313840963607073       -0.018491113005539038    0                        0                        -1.4150829427514373      0
-0.97                     0                        1.4994443938195103       4.347009091167681E-8     0.9311990779684322       -0.018512881051133207    0                        0                        -1.414794118040796       0
-0.96                     0                        1.4994037501333042       4.2622289331280365E-9    0.931013832175579        -0.0185366187878882      0                        0                        -1.41450225017793        0
-0.95                     0                        1.4993576357531955       -2.9126175977406368E-8   0.9308283384923008       -0.01856248705542146     0                        0                        -1.414207063949313       0
-0.94                     0                        1.4993055296760742       -1.643445866861218E-8    0.9306425747526373       -0.018590660432891225    0                        0                        -1.4139082189114995      0
-0.9299999999999999       0                        1.4992467622049381       -1.2442742816082013E-7   0.9304565169667574       -0.018621329380167074    0                        0                        -1.4136052498150622      0
-0.9199999999999999       0                        1.4991805219982062       2.2039116409196247E-8    0.9302701391586703       -0.018654700911690972    0                        0                        -1.4132975737349303      0
-0.9099999999999999       0                        1.4991061059287034       6.73291586370349E-8      0.9300834131884353       -0.018691001114447825    0                        0                        -1.4129847248482406      0
-0.8999999999999999       0                        1.499022997046783        -1.8478364640331215E-8   0.9298963085547512       -0.018730476577352554    0                        0                        -1.412666427969836       0
-0.8899999999999999       0                        1.4989300085897574       1.5628013836512894E-8    0.9297087921777095       -0.018773396654854932    0                        0                        -1.412341804499762       0
-0.8799999999999999       0                        1.4988264542627419       -1.1535883533871322E-7   0.9295208281607582       -0.018820055912149317    0                        0                        -1.412010462947706       0
-0.8699999999999999       0                        1.4987111666392414       7.270242733631664E-8     0.9293323775252511       -0.018870776516440226    0                        0                        -1.4116715882329292      0
-0.8599999999999999       0                        1.498582938611967        1.1075126876738621E-8    0.9291433979190113       -0.018925911652645504    0                        0                        -1.4113243552980255      0
-0.8499999999999999       0                        1.4984405220909662       -6.715001834203017E-8    0.9289538432919694       -0.018985848169256338    0                        0                        -1.4109679301100846      0
-0.8400000000000001       0                        1.4982832124831822       1.5272225121746085E-7    0.9287636635377619       -0.019051011383870498    0                        0                        -1.4106020168268776      0
-0.8300000000000001       0                        1.4981089630188045       2.0306267942926115E-7    0.9285728040905502       -0.019121868268460906    0                        0                        -1.4102251088920186      0
-0.8200000000000001       0                        1.4979168692500342       -4.524146928739952E-7    0.9283812054859714       -0.019198932807180418    0                        0                        -1.4098368015992992      0
-0.81                     0                        1.4977048774639201       8.375312667180427E-7     0.9281888028616209       -0.019282771203722737    0                        0                        -1.4094356684569693      0
-0.8                      0                        1.497471842765097        4.3648041582014645E-7    0.9279955254080168       -0.01937400797909761     0                        0                        -1.4090211774896049      0
-0.79                     0                        1.497215734672512        -8.008941070486172E-7    0.9278012957460364       -0.019473333783424345    0                        0                        -1.4085920324239347      0
-0.78                     0                        1.4969332392077375       2.2613916307841505E-7    0.9276060292398297       -0.019581510202373715    0                        0                        -1.4081458082609792      0
-0.77                     0                        1.496623649746542        1.4537276183015097E-7    0.9274096332344409       -0.01969938197875342     0                        0                        -1.4076825720801842      0
-0.76                     0                        1.496283658112874        -2.9447654842194057E-7   0.9272120061699592       -0.01982788602448725     0                        0                        -1.4072000584626505      0
-0.75                     0                        1.4959126545497652       1.8529730291870912E-7    0.9270130366238516       -0.019968061115059898    0                        0                        -1.4066985935332845      0
-0.74                     0                        1.4955060787488377       -2.22003943897595E-7     0.9268126022000649       -0.020121064455076627    0                        0                        -1.4061749449063021      0
-0.73                     0                        1.49506212426944         -2.377043317069165E-7    0.9266105683075712       -0.020288181100092104    0                        0                        -1.4056285457245226      0
-0.72                     0                        1.4945778843408135       1.2211058564383486E-7    0.9264067867635082       -0.020470847247788464    0                        0                        -1.4050579426477636      0
-0.71                     0                        1.4940486933013386       -1.8840902089272203E-7   0.9262010942213039       -0.020670662373022234    0                        0                        -1.4044601969286312      0
-0.7                      0                        1.4934727673061137       7.247475662196527E-7     0.9259933104060251       -0.020889417329638924    0                        0                        -1.4038352091286743      0
-0.69                     0                        1.4928465485148095       2.79311351687981E-7      0.9257832360952837       -0.021129114459361536    0                        0                        -1.4031814231370767      0
-0.6799999999999999       0                        1.4921660365059866       3.0277859777926185E-7    0.9255706508482784       -0.02139200082485768     0                        0                        -1.4024970904073994      0
-0.6699999999999999       0                        1.491424437552171        -9.499008007516618E-7    0.9253553104275971       -0.02168059329381423     0                        0                        -1.4017781166842078      0
-0.6599999999999999       0                        1.490621249568361        8.713859147708117E-7     0.9251369438921669       -0.021997724475031455    0                        0                        -1.4010265118014282      0
-0.6499999999999999       0                        1.4897484142128052       9.942218491912273E-7     0.924915250247713        -0.02234657672897025     0                        0                        -1.4002376040667408      0
-0.6399999999999999       0                        1.4888054606642913       -1.4095956537710717E-6   0.924689894715706        -0.022730736746000124    0                        0                        -1.3994141014198318      0
-0.6299999999999999       0                        1.4877840075173152       6.824842939913848E-7     0.9244605043937337       -0.02315425002738499     0                        0                        -1.3985518040457727      0
-0.6199999999999999       0                        1.4866770987007019       -3.9193282913954284E-7   0.924226663398339        -0.02362167852764242     0                        0                        -1.3976482930105152      0
-0.6099999999999999       0                        1.4854815505799321       8.907092315177067E-7     0.9239879073259938       -0.02413817898975832     0                        0                        -1.3967051682814822      0
-0.5999999999999999       0                        1.4841898459003837       -5.941088269709819E-7    0.9237437168870387       -0.024709584382733126    0                        0                        -1.395720629200755       0
-0.5900000000000001       0                        1.482799278336825        1.8714633175169404E-6    0.9234935107154828       -0.025342495994685372    0                        0                        -1.394698007232344       0
-0.5800000000000001       0                        1.4813001516565616       1.2638717707852308E-6    0.9232366371276413       -0.026044393211781845    0                        0                        -1.3936349638038508      0
-0.5700000000000001       0                        1.479683323338814        -1.3521439144540679E-6   0.9229723647565875       -0.026823755870693727    0                        0                        -1.3925305719036052      0
-0.56                     0                        1.4779434044577728       -1.2051526698641734E-6   0.9226998718950342       -0.02769019749851884     0                        0                        -1.3913883874598165      0
-0.55                     0                        1.4760759621267554       9.003903802646185E-7     0.9224182342821894       -0.0286546452223309      0                        0                        -1.3902140278736765      0
-0.54                     0                        1.4740666944540655       1.1937340519322104E-6    0.9221264111738113       -0.02972949599071517     0                        0                        -1.3890053267784856      0
-0.53                     0                        1.471914941830579        -1.9225273099308253E-6   0.9218232295805997       -0.03092884547631463     0                        0                        -1.3877742308225194      0
-0.52                     0                        1.469605393970829        8.487242328804299E-7     0.9215073661095988       -0.03226871464727487     0                        0                        -1.3865209104657927      0
-0.51                     0                        1.4671321802777075       -1.1216797581185457E-6   0.9211773264781925       -0.03376731125690161     0                        0                        -1.385256210675242       0
-0.5                      0                        1.464486794240608        2.493232889805089E-6     0.9208314220503663       -0.03544535199903361     0                        0                        -1.3839908093135949      0
-0.49                     0                        1.4616571149771476       1.3536458781884147E-6    0.9204677431076008       -0.037326395882849576    0                        0                        -1.3827346217030316      0
-0.48                     0                        1.4586363724450848       -1.0656160498380814E-6   0.9200841286021582       -0.039437222650922074    0                        0                        -1.381505398339471       0
-0.47                     0                        1.455416598908236        -2.685223663610877E-6    0.9196781315617288       -0.04180831384790882     0                        0                        -1.3803231321757614      0
-0.45999999999999996      0                        1.4519822901811252       2.7099574837160964E-6    0.9192469798725479       -0.044474300997020856    0                        0                        -1.3792046360744457      0
-0.44999999999999996      0                        1.4483306987054596       -6.420964422126652E-7    0.918787531885117        -0.04747456414634043     0                        0                        -1.3781827521633765      0
-0.43999999999999995      0                        1.4444456568646273       -2.066711098497358E-6    0.9182962258201894       -0.05085385657455825     0                        0                        -1.3772828516757099      0
-0.42999999999999994      0                        1.4403140518622701       5.168716647413141E-7     0.9177690227254722       -0.05466298650716975     0                        0                        -1.3765386063025704      0
-0.41999999999999993      0                        1.4359339349588602       -2.9607534348157045E-6   0.9172013418513307       -0.0589596441384417      0                        0                        -1.3760001760925697      0
-0.4099999999999999       0                        1.4312970766234532       -4.987850407195545E-7    0.9165879875336309       -0.06380928374677257     0                        0                        -1.3757189907718326      0
-0.3999999999999999       0                        1.426383789330363        -2.160635435739205E-6    0.9159230667373973       -0.06928608446137709     0                        0                        -1.375743899129353       0
-0.3899999999999999       0                        1.4211990467873665       1.3535951331499978E-6    0.915199896435641        -0.07547407796076916     0                        0                        -1.3761552983949987      0
-0.3799999999999999       0                        1.4157224092224443       5.540680439624097E-7     0.9144108988593448       -0.08246837374690155     0                        0                        -1.3770203744993141      0
-0.3699999999999999       0                        1.4099437411432243       3.2935981324569918E-6    0.9135474845902669       -0.09037643959853266     0                        0                        -1.3784269977337156      0
-0.3599999999999999       0                        1.403868378710754        -2.797874057225057E-7    0.9125999211300463       -0.09931969477058693     0                        0                        -1.380489866458987       0
-0.34999999999999987      0                        1.3974844317542332       -2.9682054888186737E-6   0.9115571856095506       -0.10943505919400456     0                        0                        -1.3833220347370554      0
-0.33999999999999986      0                        1.3907778892434084       -1.2003935604767077E-6   0.9104068008461292       -0.1208767885144543      0                        0                        -1.387050437348078       0
-0.33000000000000007      0                        1.383758087592445        4.493913025101735E-8     0.909134652713274        -0.13381837402010285     0                        0                        -1.3918408024226445      0
-0.32000000000000006      0                        1.3764229951558202       1.1728711507237985E-6    0.9077247864816259       -0.14845481642658187     0                        0                        -1.397868085812799       0
-0.31000000000000005      0                        1.368759258751466        6.232650074523043E-7     0.9061591807998035       -0.16500481594157076     0                        0                        -1.4053185845639455      0
-0.30000000000000004      0                        1.3607673361046828       2.4960066072100344E-6    0.9044174984619109       -0.18371329410409867     0                        0                        -1.4144150842125742      0
-0.29000000000000004      0                        1.3524640781131796       1.4227054662399565E-6    0.9024768100754391       -0.2048542655103776      0                        0                        -1.4254217324675793      0
-0.28                     0                        1.3438442802047486       -1.9409869224829578E-6   0.900311288955147        -0.22873365666529338     0                        0                        -1.4386118327314323      0
-0.27                     0                        1.3349108129159863       -1.6734639726034886E-6   0.8978918768393769       -0.2556923889816967      0                        0                        -1.45429796420401        0
-0.26                     0                        1.3256926407715066       -2.07025721646158E-6     0.8951859158792692       -0.2861101189464597      0                        0                        -1.4728514997499078      0
-0.25                     0                        1.3161845374960914       -5.627659543270295E-6    0.8921567434925757       -0.3204086742335132      0                        0                        -1.494651585041308       0
-0.24                     0                        1.30640897030611         2.6511228220869796E-6    0.88876325209608         -0.35905601073615934     0                        0                        -1.5201442957529088      0
-0.22999999999999998      0                        1.2963878886753235       4.452723096411313E-6     0.8849594048799907       -0.4025706831656746      0                        0                        -1.5498213376214165      0
-0.21999999999999997      0                        1.2861469817711866       1.98529751549314E-6      0.8806937082392137       -0.45152641612675715     0                        0                        -1.5842279708434959      0
-0.20999999999999996      0                        1.275696177576044        -3.1831206710328774E-6   0.8759086333169656       -0.5065572616889452      0                        0                        -1.6239505571172548      0
-0.19999999999999996      0                        1.265084702122948        2.585051484277128E-6     0.8705399894104178       -0.5683626541984893      0                        0                        -1.669669477387882       0
-0.18999999999999995      0                        1.2543490687628345       -3.5187332347375242E-6   0.8645162332397783       -0.6377147199580123      0                        0                        -1.7221198520526815      0
-0.17999999999999994      0                        1.2435202000094694       1.3935123447268635E-6    0.857757714954386        -0.7154637888216155      0                        0                        -1.7821028340813592      0
-0.16999999999999993      0                        1.2326398167995467       -2.2515986080144514E-6   0.8501758534321646       -0.8025471419187266      0                        0                        -1.850507750140748       0
-0.15999999999999992      0                        1.2217727307095274       4.871392784248805E-7     0.8416722293951479       -0.8999968784873672      0                        0                        -1.9283290565578528      0
-0.1499999999999999       0                        1.2109575753967137       9.236379535528113E-7     0.8321375824509575       -1.0089505610917797      0                        0                        -2.016633870333074       0
-0.1399999999999999       0                        1.2002580591554333       -2.889239987966526E-7    0.8214507040858908       -1.1306626771375865      0                        0                        -2.1166155049155817      0
-0.1299999999999999       0                        1.1897398243445478       2.0903547544661903E-6    0.8094772042085101       -1.266517255050533       0                        0                        -2.2295845217964816      0
-0.11999999999999988      0                        1.1794674287216267       -3.277936170477333E-6    0.7960681308169769       -1.418045556057612       0                        0                        -2.3569819873995432      0
-0.10999999999999988      0                        1.1695145408803833       3.401192079294291E-7     0.7810584200520124       -1.5869421228293752      0                        0                        -2.500401302357262       0
-0.09999999999999987      0                        1.1599565253383934       2.9956683889373085E-6    0.7642651435449006       -1.7750891787479823      0                        0                        -2.6616035190915737      0
-0.08999999999999986      0                        1.1508764759452363       -1.6482138430053533E-6   0.7454855113020288       -1.9845817985747223      0                        0                        -2.8425435366902336      0
-0.08000000000000007      0                        1.1423570596529309       -2.9416511778808863E-6   0.724494588708358        -2.2177594539460928      0                        0                        -3.045390962037432       0
-0.07000000000000006      0                        1.1344865716927222       -1.9174289118810294E-7   0.7010426697495019       -2.477243756011181       0                        0                        -3.2725672510256065      0
-0.06000000000000005      0                        1.1273562826655552       -1.3992279068546558E-8   0.6748522381342976       -2.7659833664313664      0                        0                        -3.526782276962978       0
