% Model:              C1fullScalePeEpsMin1.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 11:01
% Dimension:          2
% Nodes:              1001
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u2, Gradient of u2, x component, Gradient of u2, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)                -u*u2+u2x
0                         -0.5                     2.5490780495821814E-15   3.755528403971231E-20    0.3916162558804182       -1.8109188193663133      0.03916116103379541      -1.8109188193663142
0                         -0.499                   0.07078735316862603      3.746629326388625E-7     0.39162682771159757      -1.8114953780588128      -0.01825318226735877     -1.8392176046223423
0                         -0.498                   0.13696100847337916      1.4178086445623613E-6    0.3915793077523931       -1.8128422313326495      -0.07703343686070949     -1.866473328219725
0                         -0.497                   0.19865130104168366      -1.822089712198582E-6    0.39147228382256055      -1.8149178393797574      -0.13726766622517225     -1.8926843178828683
0                         -0.496                   0.2559354507395734       -9.370873227449912E-7    0.3913042787267332       -1.817688224929882       -0.19902408786858147     -1.9178368618821322
0                         -0.495                   0.30891441280149956      3.8580755326429784E-7    0.39107375008360257      -1.821136175080351       -0.2623186408239542      -1.9419444929495076
0                         -0.494                   0.3576816593355063       1.6721533733330434E-6    0.3907790723686383       -1.8252216355884279      -0.32728898303174775     -1.9649961426268323
0                         -0.493                   0.4023003403018589       3.535210347922827E-7     0.39041855465789654      -1.829971093984515       -0.3940494220123527      -1.9870366113835467
0                         -0.492                   0.4428357094540165       3.5979711081075943E-7    0.3899903784944383       -1.8353174892986293      -0.46260034870155686     -2.008019155239454
0                         -0.491                   0.4793095685469701       1.069166083367731E-6     0.38949266859777276      -1.841262271715617       -0.5331161082708298      -2.0279498346534237
0                         -0.49                    0.5118170405536536       2.085124357427649E-6     0.3889234473156797       -1.8477662624312556      -0.6056958605541182      -2.0468239102382917
0                         -0.489                   0.5403671137307062       2.8078975222656125E-6    0.38828053778528127      -1.8548323054633102      -0.6804907820314032      -2.064646338984149
0                         -0.488                   0.564935430396504        -2.128322065210044E-6    0.38756176239330614      -1.8624798584924955      -0.7575124294978473      -2.0814272295353855
0                         -0.487                   0.5855827445077101       -1.392255826525061E-6    0.38676467905917356      -1.8706825323504985      -0.8370580368385582      -2.097165254592613
0                         -0.486                   0.6023200901176554       -2.4986637468732366E-6   0.38588682419846354      -1.8793594412173529      -0.9191692464048671      -2.1117868279437872
0                         -0.485                   0.6150808297557977       -7.107963812998854E-6    0.3849254882819358       -1.8885126436694701      -1.0040024876379012      -2.125272932396079
0                         -0.484                   0.6238514373004164       -6.279522276842395E-6    0.38387784335979414      -1.898170506699333       -1.0918055981260193      -2.1376532510271247
0                         -0.483                   0.6286268614546362       -6.899825252392401E-7    0.38274088591657185      -1.9082058363847922      -1.1826649387434793      -2.148807038248894
0                         -0.482                   0.6293604077263898       -1.224943027536229E-6    0.3815114222138916       -1.9185985395654739      -1.2768162001176946      -2.1587067238022835
0                         -0.481                   0.6259767649038621       1.7003622938572084E-7    0.3801860930258952       -1.9292894328041934      -1.3744365804757697      -2.167277093377982
0                         -0.48                    0.6184724126270624       7.042164789369761E-7     0.3787613439335367       -1.9401784508362916      -1.4756856032507768      -2.1744318930287347
0                         -0.479                   0.6067374722874406       6.368226654419712E-6     0.37723345950335635      -1.9511627176872852      -1.5807471640981803      -2.1800443933685982
0                         -0.478                   0.5907602031927072       -3.4374420361188674E-6   0.3755985412013685       -1.9620881128506906      -1.6897646636154504      -2.1839767833696957
0                         -0.477                   0.5704555101572437       -4.378652207558431E-6    0.3738525563559141       -1.972782889920756       -1.8028977431745703      -2.1860491406803586
0                         -0.476                   0.5458023441848702       4.462496562392112E-6     0.3719913499797542       -1.9830459982661939      -1.920228076924366       -2.186079749101638
0                         -0.475                   0.5167701254087667       4.293612922326684E-7     0.37001069331347153      -1.9926068257225236      -2.041792788359319       -2.183817298108711
0                         -0.474                   0.48334477653396135      -1.1266268972572102E-6   0.3679063513907238       -2.001155227762055       -2.1675808293320515      -2.1789808409604294
0                         -0.473                   0.4455570822841078       1.4245115942767864E-6    0.36567414946670684      -2.008345768300483       -2.2974909272751938      -2.1712744754035915
0                         -0.472                   0.403457274158797        3.7141959375101756E-7    0.36331007887047384      -2.0137811071931027      -2.43127311438818        -2.1603612012886018
0                         -0.471                   0.3571354019448728       -3.2161933752625556E-7   0.36081042211347825      -2.017046162529357       -2.5685967794875872      -2.1459043376567535
0                         -0.47                    0.30672655993237063      -9.069163413626665E-7    0.3581718754105781       -2.0176824301307414      -2.7089497050398625      -2.1275432573399535
0                         -0.469                   0.2523951364521661       6.962382353345108E-7     0.3553917202834195       -2.015277838477926       -2.851701065710161       -2.1049769802128298
