% Model:              C1fullScalePeEpsMin1.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 11:01
% Dimension:          2
% Nodes:              10201
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u2, Gradient of u2, x component, Gradient of u2, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)                -u*u2+u2x
-0.26                     -0.5                     6.778969633909268E-16    -1.1844520855812986E-20  0.8161052808901543       -0.5788904228696351      0.08161049302655617      -0.5788904228696357
-0.25                     -0.5                     1.304744295307933E-16    -6.285108402553254E-22   0.8100952758561889       -0.6236973540226635      0.08100949592321191      -0.6236973540226636
-0.24                     -0.5                     4.1494075514325986E-16   -9.790503313766855E-21   0.8036190900220768       -0.6721762717846669      0.08036187268785862      -0.6721762717846672
-0.22999999999999998      -0.5                     -1.772187863204215E-16   1.73217709949184E-21     0.7966384808814064       -0.7246356161401442      0.07966381850886076      -0.724635616140144
-0.21999999999999997      -0.5                     2.8197869704907422E-16   -8.415202324075766E-21   0.7891119828579533       -0.7814124280499591      0.07891116413835055      -0.7814124280499594
-0.21000000000000002      -0.5                     -5.428059989852709E-17   7.121991478130843E-22    0.7809946315403037       -0.8428689995457386      0.07809943832458215      -0.8428689995457386
-0.2                      -0.5                     -5.411874423447577E-16   1.8534958610503024E-20   0.7722376924282038       -0.9093978955947533      0.07722374197886046      -0.9093978955947528
-0.19                     -0.5                     2.75598517201519E-16     -3.912228928102219E-21   0.762788363411617        -0.9814192488511018      0.07627882248138622      -0.981419248851102
-0.18                     -0.5                     -8.283169335746297E-16   2.903617051330143E-20    0.7525895025979433       -1.0593813167731418      0.07525893949582235      -1.0593813167731412
-0.16999999999999998      -0.5                     -8.879495286085606E-16   1.1059094175554814E-20   0.7415793578895798       -1.1437559452864932      0.07415794363462108      -1.1437559452864925
-0.15999999999999998      -0.5                     2.1705392145770893E-16   -6.696117069948574E-21   0.7296913777667514       -1.2350309516111917      0.0729691555575403       -1.235030951611192
-0.14999999999999997      -0.5                     -5.968139433053487E-16   1.2057339478903171E-20   0.7168541124699104       -1.3336930223086312      0.07168543888398858      -1.3336930223086307
-0.14                     -0.5                     -4.686526622868965E-17   4.551879697569065E-22    0.7029913387775282       -1.4402052956806068      0.07029916934995824      -1.4402052956806068
-0.13                     -0.5                     -6.832966499630963E-16   2.901622456250006E-21    0.6880225173864702       -1.5549590130034234      0.0688022974262655       -1.554959013003423
-0.12                     -0.5                     -6.005295146410344E-16   -5.822682915092584E-21   0.6718638236965062       -1.6782046580372174      0.06718643773752259      -1.678204658037217
-0.10999999999999999      -0.5                     9.224566959383769E-16    1.6385739626949555E-20   0.654430080228629        -1.8099395666073834      0.06544306853489232      -1.809939566607384
-0.09999999999999998      -0.5                     1.7275051342629046E-16   4.544121300871775E-21    0.6356380903221146       -1.9497352700287158      0.06356388414719437      -1.9497352700287158
-0.08999999999999997      -0.5                     -9.371658379676373E-16   -2.0597160641467923E-20  0.6154121118524424       -2.096475358947688       0.06154129947453701      -2.0964753589476874
-0.08000000000000002      -0.5                     2.386266228790244E-16    1.10559816323878E-20     0.5936925916709922       -2.2479572278965168      0.05936936251264578      -2.2479572278965168
-0.07                     -0.5                     -2.3901564423292436E-16  -8.257993416248951E-21   0.5704500067466718       -2.4002381549634055      0.05704511393453775      -2.4002381549634055
-0.06                     -0.5                     -9.624146341403915E-17   9.872022976130991E-21    0.5457073097519962       -2.546510051927151       0.05457089433982822      -2.546510051927151
-0.04999999999999999      -0.5                     1.5071334530946848E-15   -2.045647906669232E-19   0.5195785981707314       -2.6748312380519006      0.05195808830755084      -2.6748312380519015
-0.03999999999999998      -0.5                     1.5642641380057258E-16   -3.0923235467523344E-20  0.49234095088095553      -2.7634876311503715      0.04923452297959865      -2.7634876311503715
-0.02999999999999997      -0.5                     1.7409301395095577E-15   -3.800992067872163E-19   0.4645695533310028       -2.773099219203535       0.0464576500862647       -2.773099219203536
-0.020000000000000018     -0.5                     -4.693651697873933E-15   6.174990428946186E-19    0.43734552145637295      -2.6427050596707975      0.04373527217897802      -2.6427050596707953
-0.010000000000000009     -0.5                     -2.005335513403404E-15   8.35365221927526E-20     0.4123745789118973       -2.3171253373800296      0.04123769337125431      -2.3171253373800287
0                         -0.5                     2.5490780495821814E-15   3.755528403971231E-20    0.3916162558804182       -1.8109188193663133      0.03916116103379541      -1.8109188193663142
0.010000000000000009      -0.5                     8.106413398613946E-15    4.0567446700674897E-19   0.3764202903523077       -1.2263191077396332      0.037641619326875354     -1.2263191077396363
0.020000000000000018      -0.5                     -1.627803216266675E-15   -2.4072197660576324E-19  0.36691884342210057      -0.6914295076912758      0.03669175581112222      -0.6914295076912752
