% Model:              C1EqPe1Eps01.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 2 2021, 15:39
% Dimension:          2
% Nodes:              1001
% Expressions:        8
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u4, Gradient of u4, x component, Gradient of u4, y component, Dependent variable u6, Gradient of u6, x component, Gradient of u6, y component
% Length unit:        m
% x                       y                        u2 (m/s)                 v2 (m/s)                 u4 (1)                   u4x (1/m)                u4y (1/m)                u6 (1)                   u6x (1/m)                u6y (1/m)
0                         -0.5                     -6.876281542782703E-15   1.173622632168802E-18    0.20301955951363262      -0.005930715003151196    0.0018299708951777056    0                        0                        0
0                         -0.499                   0.05844753709306341      -1.8298914919475417E-7   0.20302130576490912      -0.005808486451381701    0.0017193956433577242    0                        0                        0
0                         -0.498                   0.1118630609271285       -4.4002922448693737E-7   0.2030229983049194       -0.005736494375190114    0.001665684377261002     0                        0                        0
0                         -0.497                   0.1602465715022072       -7.711202258765853E-7    0.2030246371336636       -0.005657565171342147    0.0016119731111468385    0                        0                        0
0                         -0.496                   0.2035980688183036       -1.176262153363753E-6    0.20302622225114164      -0.0055713696315219125   0.001558261845029105     0                        0                        0
0                         -0.495                   0.24191755287540878      -1.6554550069483717E-6   0.20302775365735365      -0.005477557382344869    0.0015045505789271546    0                        0                        0
0                         -0.494                   0.2752050236735245       -2.2086987866304493E-6   0.20302923135229953      -0.005375755156014972    0.0014508393128036298    0                        0                        0
0                         -0.493                   0.3039920971985751       -1.993500837960301E-6    0.20303067896474108      -0.005335749988041287    0.001476073614608343     0                        0                        0
0                         -0.492                   0.33124798912018366      -4.501937810857907E-7    0.20303215236056973      -0.005287740108047944    0.0014707180426796753    0                        0                        0
0                         -0.491                   0.3571282673083264       5.948244377256913E-7     0.20303362040082648      -0.005242475554637919    0.0014653624707667385    0                        0                        0
0                         -0.49                    0.3816329317630069       1.14155381847433E-6      0.2030350830855113       -0.0052000114033429945   0.001460006898857722     0                        0                        0
0                         -0.489                   0.4047619824842243       1.1899943611600732E-6    0.20303654041462418      -0.0051604042126380326   0.0014546513269340837    0                        0                        0
0                         -0.488                   0.42651541947197813      7.401460657829214E-7     0.20303799238816514      -0.005123712074484068    0.001449295755008324     0                        0                        0
0                         -0.487                   0.44689324272626846      -2.079910676571062E-7    0.2030394390061342       -0.005089994666554108    0.001443940183103094     0                        0                        0
0                         -0.486                   0.46574896400058174      -2.700401390548007E-7    0.203040884056427        -0.005063248919715949    0.001445613143359223     0                        0                        0
0                         -0.485                   0.4836403221869404       1.805546851157266E-7     0.20304232901181749      -0.005036215420661031    0.001444297637597231     0                        0                        0
0                         -0.484                   0.500737460362355        5.15353811496979E-7      0.20304377265170215      -0.005010630900516499    0.001442982131815629     0                        0                        0
0                         -0.483                   0.5170403785268294       7.343572400890388E-7     0.20304521497608108      -0.004986526023126235    0.0014416666260407295    0                        0                        0
0                         -0.482                   0.5325490766803626       8.375649708918802E-7     0.20304665598495425      -0.004963932323697788    0.0014403511202725648    0                        0                        0
0                         -0.481                   0.5472635548229546       8.249770039054943E-7     0.20304809567832163      -0.004942882240156054    0.0014390356145050605    0                        0                        0
0                         -0.48                    0.5611838129546047       6.965933391298816E-7     0.20304953405618326      -0.004923409145193606    0.0014377201087208827    0                        0                        0
0                         -0.479                   0.5743514959866579       8.239022647475303E-7     0.2030509716567657       -0.004905294282065917    0.001436882817087495     0                        0                        0
0                         -0.478                   0.5870415688968356       9.203524798785664E-7     0.2030524078218174       -0.004887682211327786    0.0014354472864011206    0                        0                        0
0                         -0.477                   0.5992540316851385       9.859439845210854E-7     0.2030538425513385       -0.004870846516647551    0.0014340117557229796    0                        0                        0
0                         -0.476                   0.6109888843515643       1.0206767786750783E-6    0.20305527584532884      -0.004854780421787702    0.0014325762250398466    0                        0                        0
0                         -0.475                   0.6222461268961157       1.0245508623405557E-6    0.20305670770378853      -0.004839477228605055    0.0014311406943580331    0                        0                        0
0                         -0.474                   0.6330257593187915       9.975662355175134E-7     0.20305813812671755      -0.004824930316850427    0.0014297051636682745    0                        0                        0
0                         -0.473                   0.6433034282232567       9.329294417561744E-7     0.20305956713632126      -0.004811156094496523    0.0014282453507704353    0                        0                        0
0                         -0.472                   0.6531597172114123       8.498923089515267E-7     0.20306099439121145      -0.004797799504604022    0.0014262644295728378    0                        0                        0
0                         -0.471                   0.6626958015750518       7.750643921761619E-7     0.2030624196651804       -0.004784878188907838    0.0014242835083840511    0                        0                        0
0                         -0.47                    0.6719116813141739       7.084456914300939E-7     0.2030638429582282       -0.004772389003134156    0.0014223025872078501    0                        0                        0
