% Model:              C1EqPe1Eps01.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 2 2021, 15:39
% Dimension:          2
% Nodes:              10201
% Expressions:        9
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u3, Gradient of u3, x component, Dependent variable u5, Gradient of u5, x component, , , Gradient of u3, y component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u3 (1)                   u3x (1/m)                u5 (1)                   u5x (1/m)                -u*u3+u3x                -u*u5+u5x                u3y (1/m)
-0.4                      -0.5                     1.0560399641380413E-16   -8.538521202172887E-23   0.43969757163537365      -0.4947381753792205      0                        0                        -0.49473817537922055     0                        0.004398125756395564
-0.39                     -0.5                     -6.40071615810532E-17    6.027732926834593E-23    0.4347276199008618       -0.4992574880467518      0                        0                        -0.49925748804675174     0                        0.004348450184090538
-0.38                     -0.5                     1.3401106063899022E-16   -1.446955288390139E-22   0.4297123201770116       -0.5038083017335138      0                        0                        -0.5038083017335139      0                        0.004298322177123765
-0.37                     -0.5                     -3.1151537722754E-16     3.762798860262761E-22    0.4246513498153994       -0.5083910458296368      0                        0                        -0.5083910458296367      0                        0.004247738025048507
-0.36                     -0.5                     -5.609631255935031E-16   7.989630121443505E-22    0.4195443991072125       -0.5130048819739381      0                        0                        -0.5130048819739379      0                        0.004196694897856018
-0.35                     -0.5                     1.1321206727697933E-16   -1.7783330528826692E-22  0.41439114808233857      -0.5176505427357591      0                        0                        -0.5176505427357591      0                        0.004145188829760644
-0.33999999999999997      -0.5                     -1.743199237502269E-16   3.3131011780578573E-22   0.40919128972528007      -0.5223268437784488      0                        0                        -0.5223268437784487      0                        0.004093216963145786
-0.32999999999999996      -0.5                     1.3240999576644497E-16   -2.6813741156549426E-22  0.4039445072166138       -0.5270348116816289      0                        0                        -0.5270348116816289      0                        0.004040776381431419
-0.32                     -0.5                     -3.381157903902784E-16   8.266759687445578E-22    0.3986504967991439       -0.5317728946679825      0                        0                        -0.5317728946679824      0                        0.003987865868368659
-0.31                     -0.5                     -2.1879804503994484E-16  5.707392572639648E-22    0.39330894569587393      -0.5365423946767233      0                        0                        -0.5365423946767232      0                        0.003934483236520375
-0.3                      -0.5                     3.628320686680864E-16    -1.1200842668525179E-21  0.3879195542555668       -0.5413414021272294      0                        0                        -0.5413414021272295      0                        0.0038806254659577506
-0.29000000000000004      -0.5                     2.8754847844078964E-16   -9.458837352120146E-22   0.38248201478564114      -0.5461714544477607      0                        0                        -0.5461714544477608      0                        0.003826289110885833
-0.28                     -0.5                     -3.200552132050562E-17   1.266351230016218E-22    0.3769960329557793       -0.5510302723463214      0                        0                        -0.5510302723463214      0                        0.003771473695132104
-0.27                     -0.5                     7.491334864814094E-16    -3.039605611349763E-21   0.3714613078137211       -0.5559195767608024      0                        0                        -0.5559195767608027      0                        0.0037161768704465047
-0.26                     -0.5                     3.721655564600389E-18    -1.8792715805318816E-23  0.3658775521761246       -0.5608367244448945      0                        0                        -0.5608367244448945      0                        0.0036603917857740156
-0.25                     -0.5                     3.2172370538157114E-16   -1.6636938372608663E-21  0.3602444740036739       -0.5657835433029578      0                        0                        -0.5657835433029579      0                        0.0036041111654971183
-0.24                     -0.5                     2.378689410769698E-16    -1.5153826665030103E-21  0.35456179593523585      -0.5707569938837089      0                        0                        -0.570756993883709       0                        0.0035473374519795053
-0.22999999999999998      -0.5                     3.443768330612038E-16    -2.2699582359171285E-21  0.34882923831943596      -0.5757589076629444      0                        0                        -0.5757589076629445      0                        0.0034900726118654375
-0.21999999999999997      -0.5                     1.256890430186787E-16    -1.0040268516938542E-21  0.3430465375050049       -0.5807858447413731      0                        0                        -0.5807858447413731      0                        0.0034323133642313345
-0.21000000000000002      -0.5                     2.1027664139662306E-16   -1.7128086503331566E-21  0.3372134311318215       -0.5858394588788424      0                        0                        -0.5858394588788425      0                        0.003374054805229794
-0.2                      -0.5                     -2.938111970624037E-16   2.9818151388117864E-21   0.3313296750096835       -0.5909159028998174      0                        0                        -0.5909159028998173      0                        0.003315294573535547
-0.19                     -0.5                     1.0204995858908048E-16   -1.0375382275818785E-21  0.32539503124647917      -0.5960163822071539      0                        0                        -0.5960163822071539      0                        0.0032560313390901704
-0.18                     -0.5                     5.363099108234178E-16    -6.99178566293081E-21    0.31940928383454054      -0.6011366111876623      0                        0                        -0.6011366111876625      0                        0.0031962682425570907
-0.16999999999999998      -0.5                     -4.25974988190195E-16    5.611723561678047E-21    0.31337223015559484      -0.6062769552781923      0                        0                        -0.6062769552781921      0                        0.003136005205591224
-0.15999999999999998      -0.5                     -9.202707479896013E-16   1.5937395973059082E-20   0.30728369525239696      -0.6114326538916178      0                        0                        -0.6114326538916175      0                        0.003075242435207711
-0.14999999999999997      -0.5                     1.6338638867592962E-16   -2.8114479547709427E-21  0.301143528142237        -0.6166025741497551      0                        0                        -0.6166025741497551      0                        0.0030139787687878264
-0.14                     -0.5                     -4.506540602424739E-17   1.0551337048890791E-21   0.2949516148828961       -0.6217814404769018      0                        0                        -0.6217814404769018      0                        0.0029522166850612735
-0.13                     -0.5                     2.7341238644613927E-16   -6.278837639469607E-21   0.2887078814153065       -0.6269655407952106      0                        0                        -0.6269655407952107      0                        0.002889953958125768
-0.12                     -0.5                     2.2016255045281735E-17   -7.211239606048288E-22   0.282412306180351        -0.6321490069460567      0                        0                        -0.6321490069460567      0                        0.002827189353550908
-0.10999999999999999      -0.5                     1.369249732256463E-16    -4.34305668434154E-21    0.27606493217274425      -0.6373237535483854      0                        0                        -0.6373237535483854      0                        0.0027639266724858
-0.09999999999999998      -0.5                     1.283115438146002E-16    -6.209438107813677E-21   0.2696658815244915       -0.6424830255561066      0                        0                        -0.6424830255561066      0                        0.0027001692706793267
-0.08999999999999997      -0.5                     -8.886292640954869E-16   4.332761701898924E-20    0.2632153822914014       -0.647611054864227       0                        0                        -0.6476110548642268      0                        0.0026359554335255754
-0.08000000000000002      -0.5                     -6.13400062665023E-16    4.888243688106184E-20    0.25671378980255427      -0.6526994750067913      0                        0                        -0.6526994750067912      0                        0.002571230297585011
-0.07                     -0.5                     -9.112592587783932E-16   7.639801981855885E-20    0.2501616396804739       -0.6577184023220204      0                        0                        -0.6577184023220202      0                        0.0025061041032257278
-0.06                     -0.5                     6.421703515364804E-17    -9.267343802393836E-21   0.2435596897660186       -0.6626554207390329      0                        0                        -0.6626554207390329      0                        0.002440306729050425
-0.04999999999999999      -0.5                     3.429627759734818E-16    -5.812564699801178E-20   0.23690903148510165      -0.6674518440834346      0                        0                        -0.6674518440834347      0                        0.0023743159603464765
-0.03999999999999998      -0.5                     9.27873133171716E-16     -2.8164819721424406E-19  0.23021119632176765      -0.672082148968455       0                        0                        -0.6720821489684552      0                        0.0023071038245865293
-0.02999999999999997      -0.5                     1.4126052048701393E-15   -6.41734551895629E-19    0.2234684398014577       -0.6764157756125411      0                        0                        -0.6764157756125414      0                        0.0022405104684907347
-0.020000000000000018     -0.5                     2.357483005762383E-15    -1.87082246935097E-18    0.216684121569153        -0.6803700430149053      0                        0                        -0.6803700430149059      0                        0.002169862698031145
-0.010000000000000009     -0.5                     -1.8991531650455535E-15  3.4192409270786962E-18   0.20986387981900906      -0.6835039892659237      0                        0                        -0.6835039892659233      0                        0.0021068242363135392
0                         -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.010000000000000009      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.020000000000000018      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.030000000000000027      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.040000000000000036      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.050000000000000044      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.06000000000000005       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.07000000000000006       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.07999999999999996       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.08999999999999997       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.09999999999999998       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.10999999999999999       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.12                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.13                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.14                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.15000000000000002       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.16000000000000003       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.17000000000000004       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.18000000000000005       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.19000000000000006       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.20000000000000007       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.20999999999999996       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.21999999999999997       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.22999999999999998       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.24                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.25                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.26                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.27                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.28                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.29000000000000004       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.30000000000000004       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.31000000000000005       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.32000000000000006       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.33000000000000007       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.33999999999999997       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.35                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.36                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.37                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.38                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.39                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.4                       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.41000000000000003       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.42000000000000004       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.43000000000000005       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.44000000000000006       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.45000000000000007       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.45999999999999996       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.47                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.48                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.49                      -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.5                       -0.5                     NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
-0.5                      -0.49                    0.061710295415904795     -1.1593158566842765E-4   0.4870422795419746       -0.4513397983164907      0                        0                        -0.48139532126706164     0                        0.008910698104581026
-0.49                     -0.49                    0.061952101040689087     -1.2662666826533916E-4   0.4825079170208262       -0.45553790718150433     0                        0                        -0.485430286409711       0                        0.008897241780000549
-0.48                     -0.49                    0.06221611492454423      -1.382282389524319E-4    0.4779314130464202       -0.45976786420229776     0                        0                        -0.48950289992244367     0                        0.008880823125399596
-0.47                     -0.49                    0.06250406422876463      -1.5082335965928883E-4   0.4733124456762954       -0.4640308519760637      0                        0                        -0.49361480348088854     0                        0.008866109646209036
-0.46                     -0.49                    0.06281812784877729      -1.644855265935037E-4    0.46865068841788965      -0.4683257607522961      0                        0                        -0.4977655196137486      0                        0.008848816687763822
-0.45                     -0.49                    0.06316038295115013      -1.7929759158962673E-4   0.4639458202698727       -0.47265321095120955     0                        0                        -0.5019562066280402      0                        0.008832794282879253
-0.44                     -0.49                    0.06353331874934118      -1.953790070854317E-4    0.459197515843594        -0.47701278165594896     0                        0                        -0.5061871237989457      0                        0.008814314285235708
-0.43                     -0.49                    0.06393943758695776      -2.128152163608998E-4    0.4544054554671826       -0.48140470818023184     0                        0                        -0.5104591374392489      0                        0.00879777912408314
-0.42                     -0.49                    0.06438161654759789      -2.3174258896961579E-4   0.4495693144451658       -0.4858285500384123      0                        0                        -0.5147725492525874      0                        0.008777483761026914
-0.41000000000000003      -0.49                    0.0648628463706613       -2.5228094981254813E-4   0.4446887755225341       -0.49028442325597865     0                        0                        -0.5191282029854543      0                        0.008759536477696417
-0.4                      -0.49                    0.06538652143035836      -2.7458625391604E-4      0.439763515291277        -0.4947725474655318      0                        0                        -0.5235271539824146      0                        0.008738146457689307
-0.39                     -0.49                    0.06595619440118813      -2.987905348432124E-4    0.4347932179093261       -0.4992921818471315      0                        0                        -0.5279694878518771      0                        0.008718325340649606
-0.38                     -0.49                    0.0665758446734717       -3.2510725869285185E-4   0.4297775626449263       -0.5038439854761404      0                        0                        -0.5324567897309322      0                        0.008695910504254395
-0.37                     -0.49                    0.06724982705873463      -3.5369837623030884E-4   0.4247162350807516       -0.5084268466030647      0                        0                        -0.5369889399612822      0                        0.008674332527196203
-0.36                     -0.49                    0.06798272791198776      -3.847825248147025E-4    0.4196089171393015       -0.5130417447103882      0                        0                        -0.5415679035537132      0                        0.008650170625399278
-0.35                     -0.49                    0.06877983194557657      -4.1860349848115466E-4   0.414455297164617        -0.5176874421379145      0                        0                        -0.5461936078258509      0                        0.008627794940600909
-0.33999999999999997      -0.49                    0.06964660848281842      -4.554567899075743E-4    0.40925505918633165      -0.5223650443443211      0                        0                        -0.5508682712210842      0                        0.008601559146727953
-0.32999999999999996      -0.49                    0.07058954141244925      -4.955975444178474E-4    0.4040078948848721       -0.5270727332952289      0                        0                        -0.555591465322161       0                        0.008577360471663338
-0.32                     -0.49                    0.07161511529427492      -5.393905311775132E-4    0.3987134919290909       -0.531812537949701       0                        0                        -0.5603664506435857      0                        0.008549609173574729
-0.31                     -0.49                    0.0727311349051424       -5.872227406337283E-4    0.39337154526461104      -0.5365817511747619      0                        0                        -0.5651921101012467      0                        0.00852297801100962
-0.3                      -0.49                    0.07394571199963533      -6.396327291303328E-4    0.387981747432669        -0.5413826209500476      0                        0                        -0.570072207506819       0                        0.008493545554818202
-0.29000000000000004      -0.49                    0.07526858023076212      -6.969231752951628E-4    0.3825437974977323       -0.5462122891755841      0                        0                        -0.5750058176893226      0                        0.008464547122523192
-0.28                     -0.49                    0.07670940541769421      -7.59878590049337E-4     0.3770573936714955       -0.5510731158303639      0                        0                        -0.5799969643072498      0                        0.00843233095227301
-0.27                     -0.49                    0.07828041474661501      -8.289592459408677E-4    0.3715222419302323       -0.5559620474916164      0                        0                        -0.5850449626775072      0                        0.008401347996945823
-0.26                     -0.49                    0.07999371476479261      -9.051586602028897E-4    0.3659380470769218       -0.5608813765673966      0                        0                        -0.5901541203268531      0                        0.00836605757836749
-0.25                     -0.49                    0.08186483655243014      -9.891812007497692E-4    0.3603045237817227       -0.5658277265319342      0                        0                        -0.5953239974804262      0                        0.008332224401628804
-0.24                     -0.49                    0.08390904626936         -0.0010823458029587476   0.3546213869393769       -0.5708038310562903      0                        0                        -0.6005597734210911      0                        0.008293747524041911
-0.22999999999999998      -0.49                    0.08614626635102673      -0.0011856466517031095   0.3488883623330592       -0.5758053779470547      0                        0                        -0.6058608077353719      0                        0.00825515056218947
-0.21999999999999997      -0.49                    0.08859631139702119      -0.0013008341673670235   0.3431051800714515       -0.580835112141461       0                        0                        -0.6112329655170023      0                        0.008213331885608596
-0.21000000000000002      -0.49                    0.09128567139157184      -0.0014292430910055238   0.33727158103218075      -0.5858886055271         0                        0                        -0.6166766682429196      0                        0.008170073977278548
-0.2                      -0.49                    0.09423969471212605      -0.001573757659329253    0.3313873155750595       -0.5909681483253414      0                        0                        -0.622197987776606       0                        0.008123058744907553
-0.19                     -0.49                    0.09749409827881649      -0.0017361618767849378   0.32545214812414036      -0.5960689245882032      0                        0                        -0.62779858830247        0                        0.008074890971465886
-0.18                     -0.49                    0.10108400545411178      -0.0019204692538782985   0.31946585594928156      -0.6011925465963196      0                        0                        -0.6334854349214992      0                        0.008020264220804398
-0.16999999999999998      -0.49                    0.1050579975628138       -0.002129964700907611    0.31342823825945         -0.6063336343377114      0                        0                        -0.6392617774288897      0                        0.007963691452984298
-0.15999999999999998      -0.49                    0.10946510149292732      -0.0023704241678600894   0.30733911390045404      -0.6114934540720681      0                        0                        -0.6451363613679276      0                        0.007900943688860313
-0.14999999999999997      -0.49                    0.1143738094207633       -0.0026474242351581206   0.30119832971942123      -0.616665266208245       0                        0                        -0.6511144665694263      0                        0.00783305496486143
-0.14                     -0.49                    0.11985671028452004      -0.002970638787489       0.2950057661353348       -0.6218485726461277      0                        0                        -0.6572069932900734      0                        0.007758741252397716
-0.13                     -0.49                    0.12601482398606514      -0.0033477921703893936   0.28876134273605714      -0.6270364860136919      0                        0                        -0.6634246957925559      0                        0.007675255040603992
-0.12                     -0.49                    0.13295622944551785      -0.0037968329836422445   0.2824650312105636       -0.6322252391648202      0                        0                        -0.6697807246647872      0                        0.007582827164493421
-0.10999999999999999      -0.49                    0.14083773256148296      -0.0043333264350891715   0.2761168633930937       -0.6374067431152547      0                        0                        -0.6762944160775267      0                        0.007478429241918662
-0.09999999999999998      -0.49                    0.14983439221091838      -0.004986790902204905    0.26971694934902524      -0.6425727561835554      0                        0                        -0.6829856313582496      0                        0.0073591172818723485
-0.08999999999999997      -0.49                    0.16019919682033443      -0.005789755893579961    0.26326549732655385      -0.6477128952841826      0                        0                        -0.6898878165064024      0                        0.007219708979434632
-0.08000000000000002      -0.49                    0.17223312194034499      -0.006801252829301502    0.2567628422015333       -0.6528108364749828      0                        0                        -0.6970339023856291      0                        0.007059367702576065
-0.07                     -0.49                    0.18637221275479549      -0.00809309120483655     0.25020947938977184      -0.6578515104276271      0                        0                        -0.7044836047537243      0                        0.006863951987232048
-0.06                     -0.49                    0.2031775368996575       -0.009796361753478243    0.24360612432951304      -0.6628040288082024      0                        0                        -0.7122993211231446      0                        0.006634908810756498
-0.04999999999999999      -0.49                    0.22346039878551552      -0.012084333048409428    0.23695377662131964      -0.6676428846441338      0                        0                        -0.7205926700616678      0                        0.006336386538287875
-0.03999999999999998      -0.49                    0.24830110876573283      -0.01529527877411462     0.23025385976786333      -0.672310366233004       0                        0                        -0.729482654910954       0                        0.005970931772798756
-0.02999999999999997      -0.49                    0.2791521339902242       -0.019902356534685275    0.22350836197031482      -0.6767396034032245      0                        0                        -0.7391324396118973      0                        0.0054571757042442
-0.020000000000000018     -0.49                    0.3172666460684209       -0.02647746748108455     0.21672021649908135      -0.6808291224154857      0                        0                        -0.7495872186393713      0                        0.004722270698019272
-0.010000000000000009     -0.49                    0.3600036919203624       -0.03296474047601714     0.20989370793348577      -0.6843604543766157      0                        0                        -0.7599229641435249      0                        0.003582819805883337
0                         -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.010000000000000009      -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.020000000000000018      -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.030000000000000027      -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.040000000000000036      -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.050000000000000044      -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.06000000000000005       -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.07000000000000006       -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.07999999999999996       -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.08999999999999997       -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.09999999999999998       -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.10999999999999999       -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.12                      -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.13                      -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.14                      -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.15000000000000002       -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.16000000000000003       -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.17000000000000004       -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
0.18000000000000005       -0.49                    NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN                      NaN
