% Model:              C1EqPe1Eps01.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 2 2021, 15:39
% Dimension:          2
% Nodes:              401
% Expressions:        8
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u3, Gradient of u3, x component, Dependent variable u5, Gradient of u5, x component, , 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u3 (1)                   u3x (1/m)                u5 (1)                   u5x (1/m)                -u*u3+u3x                -u*u5+u5x
-0.47                     0                        1.4554165989082357       -2.6852236666087785E-6   0.48671441976329005      -0.46412603172097766     0                        0                        -1.1724982771724606      0
-0.45999999999999996      0                        1.451982290181125        2.7099574806150774E-6    0.4820488339265277       -0.46900200080112214     0                        0                        -1.1689283706649025      0
-0.44999999999999996      0                        1.4483306987054594       -6.420964452267083E-7    0.4773341886197554       -0.47393602319389344     0                        0                        -1.1652737821135473      0
-0.43999999999999995      0                        1.4444456568646273       -2.066711101783603E-6    0.4725697080769864       -0.47896008535993145     0                        0                        -1.1615613477575193      0
-0.42999999999999994      0                        1.44031405186227         5.168716612774561E-7     0.4677549101597948       -0.4840259418061011      0                        0                        -1.1577399117368272      0
-0.41999999999999993      0                        1.43593393495886         -2.9607534383946864E-6   0.4628889426307101       -0.48916756401081035     0                        0                        -1.153845504851472       0
-0.4099999999999999       0                        1.431297076623453        -4.987850443516368E-7    0.4579714176369222       -0.49436979212382187     0                        0                        -1.149862943364647       0
-0.3999999999999999       0                        1.426383789330363        -2.1606354394725474E-6   0.4530013587694843       -0.4996465843213413      0                        0                        -1.1458003790147615      0
-0.3899999999999999       0                        1.4211990467873667       1.3535951293489488E-6    0.44797841496278695      -0.5049688212311142      0                        0                        -1.1416353175575424      0
-0.3799999999999999       0                        1.4157224092224445       5.540680400468818E-7     0.44290160493279684      -0.5103931847669113      0                        0                        -1.1374189119508578      0
-0.3699999999999999       0                        1.4099437411432245       3.29359812835148E-6      0.4377704327545348       -0.5158331485740218      0                        0                        -1.133064830293839       0
-0.3599999999999999       0                        1.4038683787107542       -2.79787410096175E-7     0.4325841412717559       -0.5214255254693374      0                        0                        -1.1287167225325012      0
-0.34999999999999987      0                        1.3974844317542332       -2.9682054932562924E-6   0.4273420555064575       -0.526991627590365       0                        0                        -1.1241954971944927      0
-0.33999999999999986      0                        1.3907778892434086       -1.2003935648109787E-6   0.4220435240292873       -0.5327110488944173      0                        0                        -1.1196798504127194      0
-0.33000000000000007      0                        1.3837580875924451       4.4939126151380766E-8    0.41668774480891024      -0.5384447951810107      0                        0                        -1.1150398320609973      0
-0.32000000000000006      0                        1.376422995155821        1.1728711469069584E-6    0.41127432803970165      -0.5442766286386119      0                        0                        -1.1103640710697156      0
-0.31000000000000005      0                        1.3687592587514665       6.232650039171668E-7     0.4058020917059202       -0.5501706381176827      0                        0                        -1.1056160083608728      0
-0.30000000000000004      0                        1.360767336104683        2.4960066038413322E-6    0.40027075155994973      -0.5561135058923307      0                        0                        -1.100788870213183       0
-0.29000000000000004      0                        1.3524640781131796       1.4227054631021632E-6    0.39467931264555495      -0.5621742769866246      0                        0                        -1.0959638697141383      0
-0.28                     0                        1.3438442802047486       -1.940986925123822E-6    0.3890273805942011       -0.5682668096760926      0                        0                        -1.0910590299306455      0
-0.27                     0                        1.3349108129159863       -1.6734639749412587E-6   0.3833140370849061       -0.5744272191878252      0                        0                        -1.086117272034946       0
-0.26                     0                        1.3256926407715066       -2.070257218603957E-6    0.377538734830737        -0.5806332316459863      0                        0                        -1.0811335540172797      0
-0.25                     0                        1.3161845374960912       -5.627659545290525E-6    0.371700859469682        -0.5869683009566352      0                        0                        -1.0761952247646382      0
-0.24                     0                        1.30640897030611         2.651122820205939E-6     0.3657993826051135       -0.593325567367207       0                        0                        -1.0712091621349642      0
-0.22999999999999998      0                        1.2963878886753235       4.452723094768576E-6     0.3598342408572093       -0.5997420736041341      0                        0                        -1.0662268253820995      0
-0.21999999999999997      0                        1.2861469817711864       1.985297514153868E-6     0.35380416108209833      -0.6062738814180393      0                        0                        -1.0613180353318667      0
-0.20999999999999996      0                        1.275696177576044        -3.1831206719908233E-6   0.3477087672630399       -0.6128426138777566      0                        0                        -1.056413359184895       0
-0.19999999999999996      0                        1.2650847021229479       2.585051483751755E-6     0.3415474017958133       -0.6194700596077447      0                        0                        -1.0515564526694678      0
-0.18999999999999995      0                        1.254349068762834        -3.5187332348844256E-6   0.3353194437368816       -0.6261312269275064      0                        0                        -1.0467388589169353      0
-0.17999999999999994      0                        1.243520200009469        1.3935123449302454E-6    0.329024168541846        -0.632923812079622       0                        0                        -1.0420720119527276      0
-0.16999999999999993      0                        1.232639816799546        -2.2515986077076E-6      0.3226609712690143       -0.6397417858304668      0                        0                        -1.0374665463438681      0
-0.15999999999999992      0                        1.2217727307095265       4.871392791594004E-7     0.3162291548608817       -0.6466236001544724      0                        0                        -1.0329837582188177      0
-0.1499999999999999       0                        1.2109575753967123       9.236379545516796E-7     0.3097282381565472       -0.6535877929410554      0                        0                        -1.0286555492510032      0
-0.1399999999999999       0                        1.200258059155432        -2.889239977924201E-7    0.30315729905611716      -0.6606005354913009      0                        0                        -1.024467526875199       0
-0.1299999999999999       0                        1.1897398243445467       2.0903547554675192E-6    0.29651585187709034      -0.6676990281568802      0                        0                        -1.0204757456845033      0
-0.11999999999999988      0                        1.1794674287216256       -3.2779361693543073E-6   0.289803223898255        -0.6748526728210174      0                        0                        -1.0166661361475298      0
-0.10999999999999988      0                        1.1695145408803824       3.401192091197181E-7     0.28301860192269884      -0.6820809723096459      0                        0                        -1.0130753425978787      0
-0.09999999999999987      0                        1.1599565253383928       2.9956683903257975E-6    0.2761613332435286       -0.6893855090195233      0                        0                        -1.0097206495615048      0
-0.08999999999999986      0                        1.1508764759452352       -1.6482138413571636E-6   0.2692306341550575       -0.6967654680274126      0                        0                        -1.006616671480286       0
-0.08000000000000007      0                        1.1423570596529298       -2.9416511761848332E-6   0.26222573636083196      -0.7042304275377709      0                        0                        -1.0037858486922553      0
-0.07000000000000006      0                        1.1344865716927213       -1.917428894060578E-7    0.25514576891513024      -0.7117753207798447      0                        0                        -1.0012347694382742      0
-0.06000000000000005      0                        1.1273562826655545       -1.3992277484217226E-8   0.24798983930244553      -0.719420425118816       0                        0                        -0.9989933284936492      0
