% Model:              C1FullScale.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 2 2021, 15:35
% Dimension:          2
% Nodes:              1001
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, Concentration, Gradient of c, x component, Gradient of c, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)                -u*u2+u2x
0                         -0.5                     2.5489147565584166E-15   -2.7318996363653883E-20  0.20640796874205455      -0.24318035380235475     0.0020653871630774115    -0.24318035380235528
0                         -0.499                   0.07077815202772217      7.336698451748053E-7     0.2064050680484013       -0.243078121501164       -0.007856894658838163    -0.2576870907867861
0                         -0.498                   0.13694616938232826      -4.5642179702055957E-7   0.20639221423065202      -0.24276458336755047     -0.017850740839726577    -0.27102920649677514
0                         -0.497                   0.1986282139145344       -8.577656153651721E-7    0.20636937054867052      -0.24222625639630307     -0.027842493065693825    -0.2832170358750522
0                         -0.496                   0.25590478648740517      -2.975892520416196E-8    0.20633651199709896      -0.24153203461791856     -0.0378559569062226      -0.2943345356650921
0                         -0.495                   0.30887818010341417      4.862530256801295E-7     0.20629357077868551      -0.24055705726477133     -0.04802647992066849     -0.30427663997392657
0                         -0.494                   0.35763999174045996      1.3216936545462272E-6    0.20624045845815836      -0.23926779390424102     -0.058021965520586194    -0.31302762976376547
0                         -0.493                   0.4022568006210277       -2.983784803957558E-7    0.20617707579339561      -0.23800533782395014     -0.06853270775324251     -0.3209414686940006
0                         -0.492                   0.4427866587515401       -3.8423809245547176E-7   0.20610339872913708      -0.23633489924279502     -0.07882142076378144     -0.32759473452340604
0                         -0.491                   0.47926175300967516      9.643828264439257E-8     0.20601934209600345      -0.23434530801600764     -0.08935503213271294     -0.3330824990628382
0                         -0.49                    0.5117679901863448       6.75224035190308E-7      0.20592467845241708      -0.23221535335612978     -0.09997225503989964     -0.33760101217749255
0                         -0.489                   0.5403094313643474       1.7124422265550827E-6    0.20581935229641066      -0.22945175431156362     -0.11092245597982221     -0.34065789151461556
0                         -0.488                   0.5648900390101944       -1.8254316425848088E-6   0.20570323031853274      -0.22709237074092767     -0.1216597158460462      -0.34329207654008664
0                         -0.487                   0.5855428424693727       -1.4870932247394565E-6   0.20557613405140174      -0.22373190837009835     -0.13253281841591444     -0.3441055422464209
0                         -0.486                   0.6022723160913328       -2.755247263334944E-6    0.2054381367213125       -0.22029603381602123     -0.14368461716125086     -0.344025736232654
0                         -0.485                   0.6150396763964167       -3.2140647568503668E-6   0.2052888520421695       -0.21628215272582646     -0.15488474112469616     -0.34254294185363426
0                         -0.484                   0.6238229595108767       1.0974397410825789E-6    0.20512815358234537      -0.21192760678841577     -0.166259799350679       -0.3398912586351561
0                         -0.483                   0.6286069556445885       1.511892847549561E-6     0.20495603231254333      -0.20711336756035847     -0.17798274025356622     -0.33595015507334025
0                         -0.482                   0.6293438653957687       -3.298793922172942E-7    0.20477233024474625      -0.20171781497326702     -0.1897155211251755      -0.3305900248155945
0                         -0.481                   0.6259734472884317       1.43624860552144E-7      0.20457687792108525      -0.19584644745246832     -0.20131085200948154     -0.32390614096023473
0                         -0.48                    0.6184734191305973       -7.350804093058598E-7    0.2043696399795682       -0.1894407085339444      -0.21309813770248043     -0.3158378985385971
0                         -0.479                   0.6067498911030627       2.693117884228053E-6     0.20415048760771717      -0.18226064301011613     -0.22506553509558017     -0.30612892913473566
0                         -0.478                   0.5907771596629183       -1.9800827645200325E-6   0.20391954387737424      -0.1743583760363414      -0.23693912530167532     -0.2948293849679744
0                         -0.477                   0.5704838422583877       -6.268312335667521E-7    0.2036767152763839       -0.16582221041199122     -0.24880671716498257     -0.2820164855214303
0                         -0.476                   0.5458375128072164       2.451069842296861E-6     0.2034221391348937       -0.15659381243076792     -0.2603766649307071      -0.2676292469060818
0                         -0.475                   0.5168123793242902       -1.3133970900969478E-6   0.20315608153072792      -0.1464216043920589      -0.27174076212704545     -0.25141518226215387
0                         -0.474                   0.4833927885445672       -1.7162646422582867E-6   0.20287876854810655      -0.13531676275857968     -0.28292614398452665     -0.23338689642353672
